,0,1,name
0,Price,5847.0,ATUL
1,Mkt Cap,173422.0,ATUL
2,Vol,1.9,ATUL
3,P/E,27.1,ATUL
4,P/CF,31.5,ATUL
5,EPS (TTM),215.8,ATUL
6,% ch,2.7,ATUL
7,No. of shares,29.66,ATUL
8,% ch week,11.3,ATUL
9,% ch 1-mth,18.7,ATUL
10,% ch 12-mth,66.5,ATUL
11,52 week H/L,"5,859.1/3,256.6",ATUL
12,52weekHigh,"5,859.1",ATUL
13,52weekLow,"3,256.6",ATUL
14,Indian Promoters,50.6%,ATUL
15,Foreign collaborators,0.0%,ATUL
16,Indian inst/Mut Fund,6.3%,ATUL
17,FIIs,1.5%,ATUL
18,ADR/GDR,0.0%,ATUL
19,Free float,41.7%,ATUL
20,Shareholders,29094,ATUL
21,Pledged promoter(s) holding,2.9%,ATUL
22,REGD OFF,"Ashoka Chambers, 3rd Floor, Rasala Marg, Ellisbridge, Ahmedabad - 380 006",ATUL
23,E-MAIL,sec@atul.co.in,ATUL
24,TELEPHONE,(079) 2646 1294,ATUL
25,SECTOR,CHEMICALS & PESTICIDES,ATUL
26,TR AGENT,"Sharepro Serv., Devnandan Mall, Opposite Sanyas Ashram, Ahmedabad-06",ATUL
27,AUDITOR,Dalal & Shah,ATUL
28,CHM, S. S. Lalbhai (MD),ATUL
29,COMP SEC, T. R. Gopi Kannan (President Fin&CS),ATUL
30,YEAR OF INC, 1947,ATUL
31,BSE CODE, 500027,ATUL
32,FV (Rs), 10,ATUL
33,DIV YIELD (%), 0.3,ATUL
