,0,1,name
0,Price,128.2,APLO
1,Mkt Cap,65231.0,APLO
2,Vol,21.6,APLO
3,P/E,32.6,APLO
4,P/CF,5.0,APLO
5,EPS (TTM),3.9,APLO
6,% ch,-0.2,APLO
7,No. of shares,509.02,APLO
8,% ch week,-0.9,APLO
9,% ch 1-mth,17.6,APLO
10,% ch 12-mth,-23.0,APLO
11,52 week H/L,196.7/73.6,APLO
12,52weekHigh,196.7,APLO
13,52weekLow,73.6,APLO
14,Indian Promoters,43.0%,APLO
15,Foreign collaborators,0.4%,APLO
16,Indian inst/Mut Fund,7.8%,APLO
17,FIIs,34.5%,APLO
18,ADR/GDR,0.0%,APLO
19,Free float,14.1%,APLO
20,Shareholders,104496,APLO
21,Pledged promoter(s) holding,9.2%,APLO
22,REGD OFF,"6th Floor, Cherupushpam Bldg., Shanmugham Road, Kochi - 682 031",APLO
23,E-MAIL,pn.wahal@apollotyres.com,APLO
24,TELEPHONE,(0124) 238 3002,APLO
25,SECTOR,TYRES,APLO
26,TR AGENT,"Apollo Tyres, Apollo House, 7, Institutional Area, Sector -32, Gurgaon-01",APLO
27,AUDITOR,Deloitte Haskins & Sells,APLO
28,CHM, Onkar S. Kanwar (MD),APLO
29,COMP SEC, P. N. Wahal,APLO
30,YEAR OF INC, 1972,APLO
31,BSE CODE, 500877,APLO
32,FV (Rs), 1,APLO
33,DIV YIELD (%), 2.6,APLO
