,0,1,name
0,Price,11.7,BRFL
1,Mkt Cap,1573.0,BRFL
2,Vol,159.8,BRFL
3,P/E,-0.1,BRFL
4,P/CF,-1.3,BRFL
5,EPS (TTM),-161.1,BRFL
6,% ch,4.9,BRFL
7,No. of shares,134.60,BRFL
8,% ch week,27.3,BRFL
9,% ch 1-mth,56.9,BRFL
10,% ch 12-mth,117.3,BRFL
11,52 week H/L,11.7/2.8,BRFL
12,52weekHigh,11.7,BRFL
13,52weekLow,2.8,BRFL
14,Indian Promoters,34.2%,BRFL
15,Foreign collaborators,0.0%,BRFL
16,Indian inst/Mut Fund,1.8%,BRFL
17,FIIs,11.8%,BRFL
18,ADR/GDR,24.5%,BRFL
19,Free float,27.8%,BRFL
20,Shareholders,8624,BRFL
21,Pledged promoter(s) holding,28.0%,BRFL
22,REGD OFF,"D-1st Flr, Oberoi Garden Estates, Chandivali, Andheri (E), Mumbai - 400 072",BRFL
23,E-MAIL,investors@bombayrayon.com,BRFL
24,TELEPHONE,(022) 3985 8800,BRFL
25,SECTOR,TEXTILES,BRFL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai - 78",BRFL
27,AUDITOR,V. K. Beswal & Associates,BRFL
28,CHM, Janardan Agrawal,BRFL
29,COMP SEC, Prachi Deshpande,BRFL
30,YEAR OF INC, 1986,BRFL
31,BSE CODE, 532678,BRFL
32,FV (Rs), 10,BRFL
33,DIV YIELD (%), -,BRFL
