,0,1,name
0,Price,72.5,APSL
1,Mkt Cap,1320.0,APSL
2,Vol,0.0,APSL
3,P/E,3.2,APSL
4,P/CF,1.9,APSL
5,EPS (TTM),22.8,APSL
6,% ch,-0.2,APSL
7,No. of shares,18.22,APSL
8,% ch week,13.3,APSL
9,% ch 1-mth,41.2,APSL
10,% ch 12-mth,-25.7,APSL
11,52 week H/L,112.0/27.1,APSL
12,52weekHigh,112.0,APSL
13,52weekLow,27.1,APSL
14,Indian Promoters,13.1%,APSL
15,Foreign collaborators,18.8%,APSL
16,Indian inst/Mut Fund,1.1%,APSL
17,FIIs,0.7%,APSL
18,ADR/GDR,0.0%,APSL
19,Free float,66.3%,APSL
20,Shareholders,6099,APSL
21,Pledged promoter(s) holding,56.6%,APSL
22,REGD OFF,"35th Floor, Sunshine Tower, Tulsi Pipe Road, Dadar (W), Mumbai � 400 013",APSL
23,E-MAIL,investor@aurionpro.com,APSL
24,TELEPHONE,(022) 6617 2600,APSL
25,SECTOR,SOFTWARE,APSL
26,TR AGENT,"Bigshare Services, E-2, Ansa Indl. Est, Saki Naka, Andheri (E), Mumbai-72",APSL
27,AUDITOR,B. S. R & Co.,APSL
28,CHM, Paresh Zaveri,APSL
29,COMP SEC, Mehul Raval,APSL
30,YEAR OF INC, 1997,APSL
31,BSE CODE, 532668,APSL
32,FV (Rs), 10,APSL
33,DIV YIELD (%), 3.6,APSL
