,0,1,name
0,Price,67.4,LNTFH
1,Mkt Cap,115862.0,LNTFH
2,Vol,751.6,LNTFH
3,P/E,5.2,LNTFH
4,P/CF,1.9,LNTFH
5,EPS (TTM),13.0,LNTFH
6,% ch,-0.7,LNTFH
7,No. of shares,1720.29,LNTFH
8,% ch week,3.5,LNTFH
9,% ch 1-mth,10.1,LNTFH
10,% ch 12-mth,-29.8,LNTFH
11,52 week H/L,134.0/46.0,LNTFH
12,52weekHigh,134.0,LNTFH
13,52weekLow,46.0,LNTFH
14,Indian Promoters,75.0%,LNTFH
15,Foreign collaborators,0.0%,LNTFH
16,Indian inst/Mut Fund,0.7%,LNTFH
17,FIIs,5.2%,LNTFH
18,ADR/GDR,0.0%,LNTFH
19,Free float,19.2%,LNTFH
20,Shareholders,464590,LNTFH
21,Pledged promoter(s) holding,0.0%,LNTFH
22,REGD OFF,"L&T House, N. M. Marg, Ballard Estate, Mumbai - 400 001",LNTFH
23,E-MAIL,igrc@ltfinanceholdings.com,LNTFH
24,TELEPHONE,(022) 6621 7300,LNTFH
25,SECTOR,INVESTMENT & FINANCE,LNTFH
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",LNTFH
27,AUDITOR,Sharp & Tannan,LNTFH
28,CHM, Y. M. Deosthalee (MD),LNTFH
29,COMP SEC, N. Suryanarayanan,LNTFH
30,YEAR OF INC, 2008,LNTFH
31,BSE CODE, 533519,LNTFH
32,FV (Rs), 10,LNTFH
33,DIV YIELD (%), 1.7,LNTFH
