,0,1,name
0,Price,104.8,IHCL
1,Mkt Cap,84623.0,IHCL
2,Vol,475.9,IHCL
3,P/E,114.8,IHCL
4,P/CF,14.8,IHCL
5,EPS (TTM),0.9,IHCL
6,% ch,3.8,IHCL
7,No. of shares,807.47,IHCL
8,% ch week,12.9,IHCL
9,% ch 1-mth,32.3,IHCL
10,% ch 12-mth,-23.0,IHCL
11,52 week H/L,163.0/62.1,IHCL
12,52weekHigh,163.0,IHCL
13,52weekLow,62.1,IHCL
14,Indian Promoters,37.5%,IHCL
15,Foreign collaborators,0.0%,IHCL
16,Indian inst/Mut Fund,22.0%,IHCL
17,FIIs,17.9%,IHCL
18,ADR/GDR,0.0%,IHCL
19,Free float,22.5%,IHCL
20,Shareholders,152054,IHCL
21,Pledged promoter(s) holding,0.0%,IHCL
22,REGD OFF,"Mandlik House, Mandlik Road, Mumbai - 400 001",IHCL
23,E-MAIL,investorrelations@tajhotels.com,IHCL
24,TELEPHONE,(022) 6665 3238,IHCL
25,SECTOR,HOTELS,IHCL
26,TR AGENT,In House,IHCL
27,AUDITOR,Deloitte Haskins & Sells,IHCL
28,CHM, Cyrus P. Mistry,IHCL
29,COMP SEC, Beejal Desai,IHCL
30,YEAR OF INC, 1958,IHCL
31,BSE CODE, 500850,IHCL
32,FV (Rs), 1,IHCL
33,DIV YIELD (%), 0.7,IHCL
