,0,1,name
0,Price,640.0,RUSO
1,Mkt Cap,189338.0,RUSO
2,Vol,0.6,RUSO
3,P/E,2.5,RUSO
4,P/CF,-3.4,RUSO
5,EPS (TTM),259.3,RUSO
6,% ch,-1.8,RUSO
7,No. of shares,295.84,RUSO
8,% ch week,-6.7,RUSO
9,% ch 1-mth,-13.2,RUSO
10,% ch 12-mth,12908.1,RUSO
11,52 week H/L,"1,535.0/3.3",RUSO
12,52weekHigh,"1,535.0",RUSO
13,52weekLow,3.3,RUSO
14,Indian Promoters,55.9%,RUSO
15,Foreign collaborators,0.0%,RUSO
16,Indian inst/Mut Fund,0.1%,RUSO
17,FIIs,17.2%,RUSO
18,ADR/GDR,0.0%,RUSO
19,Free float,26.8%,RUSO
20,Shareholders,30556,RUSO
21,Pledged promoter(s) holding,15.4%,RUSO
22,REGD OFF,"614, Tulsiani Chambers, Nariman Point, Mumbai - 400 021",RUSO
23,E-MAIL,rl_gupta@ruchigroup.com,RUSO
24,TELEPHONE,(022) 2282 4851,RUSO
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",RUSO
26,TR AGENT,"Sarthak Global Ltd., 170/10, Film Colony, R. N. T. Marg, Indore - 452 001",RUSO
27,AUDITOR,P. D. Kunte & Co.,RUSO
28,CHM, Kailash Shahra,RUSO
29,COMP SEC, R. L. Gupta,RUSO
30,YEAR OF INC, 1986,RUSO
31,BSE CODE, 500368,RUSO
32,FV (Rs), 2,RUSO
33,DIV YIELD (%), -,RUSO
