,0,1,name
0,Price,53.7,BIIN
1,Mkt Cap,1265.0,BIIN
2,Vol,1.5,BIIN
3,P/E,-1.3,BIIN
4,P/CF,4.7,BIIN
5,EPS (TTM),-42.0,BIIN
6,% ch,1.1,BIIN
7,No. of shares,23.55,BIIN
8,% ch week,20.7,BIIN
9,% ch 1-mth,7.8,BIIN
10,% ch 12-mth,276.8,BIIN
11,52 week H/L,61.5/12.3,BIIN
12,52weekHigh,61.5,BIIN
13,52weekLow,12.3,BIIN
14,Indian Promoters,30.3%,BIIN
15,Foreign collaborators,0.0%,BIIN
16,Indian inst/Mut Fund,0.2%,BIIN
17,FIIs,0.0%,BIIN
18,ADR/GDR,9.0%,BIIN
19,Free float,60.5%,BIIN
20,Shareholders,21287,BIIN
21,Pledged promoter(s) holding,2.5%,BIIN
22,REGD OFF,"1028, Shiroli, Rajgurunagar, Khed, Pune - 410 505",BIIN
23,E-MAIL,investors@bilcare.com,BIIN
24,TELEPHONE,(02135) 304 200,BIIN
25,SECTOR,PACKAGING,BIIN
26,TR AGENT,"Link Intime India, Block 202, Akshay Complex, Off Dhole Patil Rd., Pune-01",BIIN
27,AUDITOR,R. L. Rathi & Co.,BIIN
28,CHM, Mohan H. Bhandari (MD),BIIN
29,COMP SEC, Anil Tikekar,BIIN
30,YEAR OF INC, 1900,BIIN
31,BSE CODE, 526853,BIIN
32,FV (Rs), 10,BIIN
33,DIV YIELD (%), -,BIIN
