,0,1,name
0,Price,1.2,BSEL
1,Mkt Cap,97.0,BSEL
2,Vol,4.6,BSEL
3,P/E,-0.4,BSEL
4,P/CF,-0.5,BSEL
5,EPS (TTM),-2.9,BSEL
6,% ch,4.4,BSEL
7,No. of shares,82.62,BSEL
8,% ch week,-1.7,BSEL
9,% ch 1-mth,-0.8,BSEL
10,% ch 12-mth,24.2,BSEL
11,52 week H/L,1.6/0.7,BSEL
12,52weekHigh,1.6,BSEL
13,52weekLow,0.7,BSEL
14,Indian Promoters,21.5%,BSEL
15,Foreign collaborators,0.0%,BSEL
16,Indian inst/Mut Fund,0.0%,BSEL
17,FIIs,0.0%,BSEL
18,ADR/GDR,2.2%,BSEL
19,Free float,76.3%,BSEL
20,Shareholders,49416,BSEL
21,Pledged promoter(s) holding,0.0%,BSEL
22,REGD OFF,"737, 7th Floor, The Bombay Oil Seeds, Vashi, Navi Mumbai-400 705",BSEL
23,E-MAIL,investorgrievence@bsel.com,BSEL
24,TELEPHONE,(022) 2781 1598,BSEL
25,SECTOR,CONSTRUCTION,BSEL
26,TR AGENT,"Sharex Dynamic, Unit No.1, Luthra Indl. Premises, Andheri (E), Mumbai-72",BSEL
27,AUDITOR,Avinash T. Jain,BSEL
28,CHM, Kirit R. Kanakiya,BSEL
29,COMP SEC, Disha Devrukhkar,BSEL
30,YEAR OF INC, 1995,BSEL
31,BSE CODE, 532123,BSEL
32,FV (Rs), 10,BSEL
33,DIV YIELD (%), -,BSEL
