,0,1,name
0,Price,109.0,ACGL
1,Mkt Cap,28460.0,ACGL
2,Vol,9.3,ACGL
3,P/E,12.5,ACGL
4,P/CF,7.1,ACGL
5,EPS (TTM),8.7,ACGL
6,% ch,1.3,ACGL
7,No. of shares,261.10,ACGL
8,% ch week,5.8,ACGL
9,% ch 1-mth,14.4,ACGL
10,% ch 12-mth,18.8,ACGL
11,52 week H/L,122.7/51.5,ACGL
12,52weekHigh,122.7,ACGL
13,52weekLow,51.5,ACGL
14,Indian Promoters,72.3%,ACGL
15,Foreign collaborators,0.0%,ACGL
16,Indian inst/Mut Fund,0.2%,ACGL
17,FIIs,11.9%,ACGL
18,ADR/GDR,0.0%,ACGL
19,Free float,15.7%,ACGL
20,Shareholders,5209,ACGL
21,Pledged promoter(s) holding,0.0%,ACGL
22,REGD OFF,"6th Floor, Avashya House, CST Road, Kalina, Santacruz (E), Mumbai - 400 098",ACGL
23,E-MAIL,investor.relations@allcargologistics.com,ACGL
24,TELEPHONE,(022) 6679 8100,ACGL
25,SECTOR,LOGISTICS,ACGL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",ACGL
27,AUDITOR,Appan & Lokhandwala Assoc.,ACGL
28,CHM, Shashi Kiran Shetty (MD),ACGL
29,COMP SEC, Shailesh Dholakia,ACGL
30,YEAR OF INC, 1993,ACGL
31,BSE CODE, 532749,ACGL
32,FV (Rs), 2,ACGL
33,DIV YIELD (%), 5.0,ACGL
