,0,1,name
0,Price,66.1,NABF
1,Mkt Cap,11804.0,NABF
2,Vol,26.7,NABF
3,P/E,2.7,NABF
4,P/CF,2.3,NABF
5,EPS (TTM),24.2,NABF
6,% ch,1.7,NABF
7,No. of shares,178.57,NABF
8,% ch week,23.1,NABF
9,% ch 1-mth,36.0,NABF
10,% ch 12-mth,-16.9,NABF
11,52 week H/L,95.2/32.4,NABF
12,52weekHigh,95.2,NABF
13,52weekLow,32.4,NABF
14,Indian Promoters,44.1%,NABF
15,Foreign collaborators,0.0%,NABF
16,Indian inst/Mut Fund,0.2%,NABF
17,FIIs,30.1%,NABF
18,ADR/GDR,0.0%,NABF
19,Free float,25.6%,NABF
20,Shareholders,13678,NABF
21,Pledged promoter(s) holding,0.0%,NABF
22,REGD OFF,"6-3-1109/1, Nava Bharat Chambers, Rajbhavan Road, Hyderabad-500 082",NABF
23,E-MAIL,secretarial@nbv.in,NABF
24,TELEPHONE,(040) 2340 3501,NABF
25,SECTOR,POWER,NABF
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",NABF
27,AUDITOR,Brahmayya & Co.,NABF
28,CHM, D. Ashok,NABF
29,COMP SEC, M. Subrahmanyam,NABF
30,YEAR OF INC, 1972,NABF
31,BSE CODE, 513023,NABF
32,FV (Rs), 2,NABF
33,DIV YIELD (%), 2.3,NABF
