,0,1,name
0,Price,423.0,RINF
1,Mkt Cap,6387.0,RINF
2,Vol,24.2,RINF
3,P/E,80.6,RINF
4,P/CF,29.0,RINF
5,EPS (TTM),5.3,RINF
6,% ch,-1.2,RINF
7,No. of shares,15.10,RINF
8,% ch week,2.6,RINF
9,% ch 1-mth,-2.2,RINF
10,% ch 12-mth,79.0,RINF
11,52 week H/L,479.7/164.0,RINF
12,52weekHigh,479.7,RINF
13,52weekLow,164.0,RINF
14,Indian Promoters,45.4%,RINF
15,Foreign collaborators,0.0%,RINF
16,Indian inst/Mut Fund,0.2%,RINF
17,FIIs,0.0%,RINF
18,ADR/GDR,0.0%,RINF
19,Free float,54.4%,RINF
20,Shareholders,101744,RINF
21,Pledged promoter(s) holding,0.0%,RINF
22,REGD OFF,"NKM Intl. House, 178, Backbay Reclamation, Babubhai Chinai Road, Mumbai-20",RINF
23,E-MAIL,investor_relations@riil.in,RINF
24,TELEPHONE,(022) 4477 9053,RINF
25,SECTOR,CONSTRUCTION,RINF
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",RINF
27,AUDITOR,Chaturvedi & Shah,RINF
28,CHM, Mahesh K. Kamdar,RINF
29,COMP SEC, N. Shanker,RINF
30,YEAR OF INC, 1986,RINF
31,BSE CODE, 523445,RINF
32,FV (Rs), 10,RINF
33,DIV YIELD (%), 0.7,RINF
