,0,1,name
0,Price,2094.2,JFWL
1,Mkt Cap,138180.0,JFWL
2,Vol,5.3,JFWL
3,P/E,50.2,JFWL
4,P/CF,29.1,JFWL
5,EPS (TTM),41.7,JFWL
6,% ch,-1.5,JFWL
7,No. of shares,65.98,JFWL
8,% ch week,11.0,JFWL
9,% ch 1-mth,21.4,JFWL
10,% ch 12-mth,77.8,JFWL
11,52 week H/L,"2,136.9/1,141.8",JFWL
12,52weekHigh,"2,136.9",JFWL
13,52weekLow,"1,141.8",JFWL
14,Indian Promoters,48.9%,JFWL
15,Foreign collaborators,0.7%,JFWL
16,Indian inst/Mut Fund,1.3%,JFWL
17,FIIs,46.2%,JFWL
18,ADR/GDR,0.0%,JFWL
19,Free float,2.9%,JFWL
20,Shareholders,14431,JFWL
21,Pledged promoter(s) holding,17.8%,JFWL
22,REGD OFF,"B- 214, Phase - II, District Gautam Budh Ngr, Noida,Uttar Pradesh 201 305",JFWL
23,E-MAIL,investor@jublfood.com,JFWL
24,TELEPHONE,(120) 409 0500,JFWL
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",JFWL
26,TR AGENT,"Link Intime India, A-40, Naraina Indl. Area, Phase 2, New Delhi - 28",JFWL
27,AUDITOR,S. R. Batliboi & Co.,JFWL
28,CHM, Shyam S. Bhartia,JFWL
29,COMP SEC, Mona Aggarwal,JFWL
30,YEAR OF INC, 1995,JFWL
31,BSE CODE, 533155,JFWL
32,FV (Rs), 10,JFWL
33,DIV YIELD (%), 0.5,JFWL
