,0,1,name
0,Price,2340.4,LTI
1,Mkt Cap,407288.0,LTI
2,Vol,0.2,LTI
3,P/E,26.8,LTI
4,P/CF,24.5,LTI
5,EPS (TTM),87.4,LTI
6,% ch,-0.0,LTI
7,No. of shares,174.03,LTI
8,% ch week,-4.1,LTI
9,% ch 1-mth,2.8,LTI
10,% ch 12-mth,45.6,LTI
11,52 week H/L,"2,530.0/1,207.6",LTI
12,52weekHigh,"2,530.0",LTI
13,52weekLow,"1,207.6",LTI
14,Indian Promoters,74.6%,LTI
15,Foreign collaborators,0.0%,LTI
16,Indian inst/Mut Fund,0.0%,LTI
17,FIIs,0.0%,LTI
18,ADR/GDR,0.0%,LTI
19,Free float,25.4%,LTI
20,Shareholders,133512,LTI
21,Pledged promoter(s) holding,0.0%,LTI
22,REGD OFF,"Technology Tower 1, Gate no. 5, Saki Vihar Road, Powai, Mumbai 400072",LTI
23,E-MAIL,info@Lntinfotech.com,LTI
24,TELEPHONE,+9122 67766776,LTI
25,SECTOR,SOFTWARE,LTI
26,TR AGENT,Link Intime India Private Limited,LTI
27,CHM, A. M. Naik,LTI
28,YEAR OF INC, 1996,LTI
29,BSE CODE, 540005,LTI
30,FV (Rs), 1,LTI
31,DIV YIELD (%), 1.2,LTI
