,0,1,name
0,Price,991.9,LART
1,Mkt Cap,1387329.0,LART
2,Vol,85.3,LART
3,P/E,15.5,LART
4,P/CF,11.0,LART
5,EPS (TTM),64.0,LART
6,% ch,-0.2,LART
7,No. of shares,1398.73,LART
8,% ch week,-0.9,LART
9,% ch 1-mth,9.7,LART
10,% ch 12-mth,-25.6,LART
11,52 week H/L,"1,554.1/661.1",LART
12,52weekHigh,"1,554.1",LART
13,52weekLow,661.1,LART
14,Indian Promoters,0.0%,LART
15,Foreign collaborators,0.0%,LART
16,Indian inst/Mut Fund,36.5%,LART
17,FIIs,19.6%,LART
18,ADR/GDR,2.3%,LART
19,Free float,41.5%,LART
20,Shareholders,802712,LART
21,Pledged promoter(s) holding,0.0%,LART
22,REGD OFF,"L & T House, Ballard Estate, Mumbai - 400 001",LART
23,E-MAIL,igrc@lth.ltindia.com,LART
24,TELEPHONE,(022) 6752 5656,LART
25,SECTOR,CAPITAL GOODS,LART
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",LART
27,AUDITOR,Sharp & Tannan,LART
28,CHM, A. M. Naik (MD),LART
29,COMP SEC, N. Hariharan,LART
30,YEAR OF INC, 1946,LART
31,BSE CODE, 500510,LART
32,FV (Rs), 2,LART
33,DIV YIELD (%), 1.8,LART
