,0,1,name
0,Price,92.4,EIH
1,Mkt Cap,52813.0,EIH
2,Vol,19.2,EIH
3,P/E,42.4,EIH
4,P/CF,20.0,EIH
5,EPS (TTM),2.2,EIH
6,% ch,1.0,EIH
7,No. of shares,571.57,EIH
8,% ch week,17.1,EIH
9,% ch 1-mth,51.5,EIH
10,% ch 12-mth,-42.2,EIH
11,52 week H/L,188.0/54.7,EIH
12,52weekHigh,188.0,EIH
13,52weekLow,54.7,EIH
14,Indian Promoters,35.2%,EIH
15,Foreign collaborators,0.0%,EIH
16,Indian inst/Mut Fund,12.3%,EIH
17,FIIs,1.2%,EIH
18,ADR/GDR,0.1%,EIH
19,Free float,51.3%,EIH
20,Shareholders,83389,EIH
21,Pledged promoter(s) holding,0.0%,EIH
22,REGD OFF,"4, Mangoe Lane, Kolkata - 700 001",EIH
23,E-MAIL,invcom@oberoigroup.com,EIH
24,TELEPHONE,(033) 4000 2200,EIH
25,SECTOR,HOTELS,EIH
26,TR AGENT,In-house,EIH
27,AUDITOR,Ray & Ray,EIH
28,CHM, P. R. S. Oberoi (Chief Exec.),EIH
29,COMP SEC, S. N. Sridhar,EIH
30,YEAR OF INC, 1949,EIH
31,BSE CODE, 500840,EIH
32,FV (Rs), 2,EIH
33,DIV YIELD (%), 1.0,EIH
