,0,1,name
0,Price,301.8,RALL
1,Mkt Cap,58681.0,RALL
2,Vol,38.8,RALL
3,P/E,31.5,RALL
4,P/CF,29.2,RALL
5,EPS (TTM),9.6,RALL
6,% ch,2.1,RALL
7,No. of shares,194.47,RALL
8,% ch week,3.0,RALL
9,% ch 1-mth,1.6,RALL
10,% ch 12-mth,92.3,RALL
11,52 week H/L,324.6/127.1,RALL
12,52weekHigh,324.6,RALL
13,52weekLow,127.1,RALL
14,Indian Promoters,50.1%,RALL
15,Foreign collaborators,0.0%,RALL
16,Indian inst/Mut Fund,6.4%,RALL
17,FIIs,13.8%,RALL
18,ADR/GDR,0.0%,RALL
19,Free float,29.8%,RALL
20,Shareholders,22520,RALL
21,Pledged promoter(s) holding,0.0%,RALL
22,REGD OFF,"156/157 15th Floor Nariman Bhavan, 227 Nariman Point, Mumbai - 400 021",RALL
23,E-MAIL,pmeherhomji@rallis.co.in,RALL
24,TELEPHONE,(022) 6776 1657,RALL
25,SECTOR,FERTILIZERS,RALL
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",RALL
27,AUDITOR,Deloitte Haskins & Sells,RALL
28,CHM, R. Gopalakrishnan,RALL
29,COMP SEC, P. S. Meherhomji,RALL
30,YEAR OF INC, 1948,RALL
31,BSE CODE, 500355,RALL
32,FV (Rs), 1,RALL
33,DIV YIELD (%), 0.8,RALL
