,0,1,name
0,Price,161.0,NMPW
1,Mkt Cap,1626.0,NMPW
2,Vol,8.8,NMPW
3,P/E,-9.7,NMPW
4,P/CF,5.0,NMPW
5,EPS (TTM),-16.6,NMPW
6,% ch,-1.8,NMPW
7,No. of shares,10.10,NMPW
8,% ch week,46.2,NMPW
9,% ch 1-mth,47.1,NMPW
10,% ch 12-mth,41.2,NMPW
11,52 week H/L,171.0/56.3,NMPW
12,52weekHigh,171.0,NMPW
13,52weekLow,56.3,NMPW
14,Indian Promoters,56.2%,NMPW
15,Foreign collaborators,8.0%,NMPW
16,Indian inst/Mut Fund,0.1%,NMPW
17,FIIs,0.0%,NMPW
18,ADR/GDR,0.0%,NMPW
19,Free float,35.8%,NMPW
20,Shareholders,9709,NMPW
21,Pledged promoter(s) holding,0.0%,NMPW
22,REGD OFF,"Numeric House, 5, Sir P. S. Sivasamy Salai, Mylapore, Chennai - 600 004",NMPW
23,E-MAIL,company.secy@numericups.com,NMPW
24,TELEPHONE,(044) 2499 3266,NMPW
25,SECTOR,CAPITAL GOODS,NMPW
26,TR AGENT,"Cameo Corp. Sevices, Subramaniam Bldg., 1 Club House Road, Chennai-02",NMPW
27,AUDITOR,S. R. Batliboi & Assoc.,NMPW
28,CHM, V. M. Sivasubramaniam,NMPW
29,COMP SEC, J. Bhuvaneswari,NMPW
30,YEAR OF INC, 1984,NMPW
31,BSE CODE, 532051,NMPW
32,FV (Rs), 10,NMPW
33,DIV YIELD (%), 1.6,NMPW
