,0,1,name
0,Price,66.1,INDBK
1,Mkt Cap,31747.0,INDBK
2,Vol,3.8,INDBK
3,P/E,4.1,INDBK
4,P/CF,0.7,INDBK
5,EPS (TTM),16.3,INDBK
6,% ch,0.5,INDBK
7,No. of shares,480.29,INDBK
8,% ch week,4.4,INDBK
9,% ch 1-mth,10.1,INDBK
10,% ch 12-mth,-64.1,INDBK
11,52 week H/L,202.8/41.7,INDBK
12,52weekHigh,202.8,INDBK
13,52weekLow,41.7,INDBK
14,Indian Promoters,82.1%,INDBK
15,Foreign collaborators,0.0%,INDBK
16,Indian inst/Mut Fund,8.5%,INDBK
17,FIIs,5.6%,INDBK
18,ADR/GDR,0.0%,INDBK
19,Free float,3.8%,INDBK
20,Shareholders,66052,INDBK
21,Pledged promoter(s) holding,0.0%,INDBK
22,REGD OFF,"5th Floor, 66, Rajaji Salai, Chennai - 600 001",INDBK
23,E-MAIL,investors@indianbank.co.in,INDBK
24,TELEPHONE,(044) 2522 6699,INDBK
25,SECTOR,BANKING,INDBK
26,TR AGENT,"Cameo Corporate, Subramanian Bldg, 1, Club House Road, Chennai-02",INDBK
27,AUDITOR,Sharp & Tannan,INDBK
28,CHM, T. M. Bhasin (MD),INDBK
29,COMP SEC, A. Ganesa Rathnam (CO),INDBK
30,YEAR OF INC, 1907,INDBK
31,BSE CODE, 532814,INDBK
32,FV (Rs), 10,INDBK
33,DIV YIELD (%), -,INDBK
