,0,1,name
0,Price,1452.9,SFN
1,Mkt Cap,161446.0,SFN
2,Vol,4.9,SFN
3,P/E,14.1,SFN
4,P/CF,4.3,SFN
5,EPS (TTM),102.9,SFN
6,% ch,4.9,SFN
7,No. of shares,111.12,SFN
8,% ch week,8.1,SFN
9,% ch 1-mth,15.8,SFN
10,% ch 12-mth,-6.2,SFN
11,52 week H/L,"1,780.9/1,019.8",SFN
12,52weekHigh,"1,780.9",SFN
13,52weekLow,"1,019.8",SFN
14,Indian Promoters,35.5%,SFN
15,Foreign collaborators,0.7%,SFN
16,Indian inst/Mut Fund,7.7%,SFN
17,FIIs,5.3%,SFN
18,ADR/GDR,0.0%,SFN
19,Free float,51.0%,SFN
20,Shareholders,18488,SFN
21,Pledged promoter(s) holding,0.0%,SFN
22,REGD OFF,"21, Patullos Road, Chennai - 600 002",SFN
23,E-MAIL,pv@sundaramfinance.in,SFN
24,TELEPHONE,(044) 2846 0390,SFN
25,SECTOR,INVESTMENT & FINANCE,SFN
26,TR AGENT,"Cameo Corp. Services,Subramanian Bldg.,1 Club House Rd.,Chennai-02",SFN
27,AUDITOR,Brahmayya & Co.,SFN
28,CHM, S. Viji,SFN
29,COMP SEC, P. Viswanathan,SFN
30,YEAR OF INC, 1954,SFN
31,BSE CODE, 590071,SFN
32,FV (Rs), 10,SFN
33,DIV YIELD (%), 0.8,SFN
