,0,1,name
0,Price,130.0,KLBR
1,Mkt Cap,10315.0,KLBR
2,Vol,0.1,KLBR
3,P/E,13.0,KLBR
4,P/CF,17.6,KLBR
5,EPS (TTM),10.0,KLBR
6,% ch,0.1,KLBR
7,No. of shares,79.38,KLBR
8,% ch week,-0.2,KLBR
9,% ch 1-mth,4.3,KLBR
10,% ch 12-mth,-11.5,KLBR
11,52 week H/L,181.0/76.0,KLBR
12,52weekHigh,181.0,KLBR
13,52weekLow,76.0,KLBR
14,Indian Promoters,63.3%,KLBR
15,Foreign collaborators,0.0%,KLBR
16,Indian inst/Mut Fund,9.1%,KLBR
17,FIIs,8.0%,KLBR
18,ADR/GDR,0.0%,KLBR
19,Free float,19.5%,KLBR
20,Shareholders,15591,KLBR
21,Pledged promoter(s) holding,0.0%,KLBR
22,REGD OFF,"Udyog Bhavan, Tilak Road, Pune - 411 002",KLBR
23,E-MAIL,grievance.redressal@kbl.co.in,KLBR
24,TELEPHONE,(020) 2721 4444,KLBR
25,SECTOR,CAPITAL GOODS,KLBR
26,TR AGENT,"Link Intime India, Block-202, 2nd Flr., Akshay Complex, Off Dhole Patil Rd., Pune-01",KLBR
27,AUDITOR,P. G. Bhagwat,KLBR
28,CHM, Sanjay C. Kirloskar (MD),KLBR
29,COMP SEC, Sandeep Phadnis,KLBR
30,YEAR OF INC, 1920,KLBR
31,BSE CODE, 500241,KLBR
32,FV (Rs), 2,KLBR
33,DIV YIELD (%), 1.9,KLBR
