,0,1,name
0,Price,75.6,PRAJ
1,Mkt Cap,13960.0,PRAJ
2,Vol,177.2,PRAJ
3,P/E,19.8,PRAJ
4,P/CF,15.3,PRAJ
5,EPS (TTM),3.8,PRAJ
6,% ch,2.2,PRAJ
7,No. of shares,184.78,PRAJ
8,% ch week,9.7,PRAJ
9,% ch 1-mth,17.7,PRAJ
10,% ch 12-mth,-26.4,PRAJ
11,52 week H/L,129.7/43.0,PRAJ
12,52weekHigh,129.7,PRAJ
13,52weekLow,43.0,PRAJ
14,Indian Promoters,33.5%,PRAJ
15,Foreign collaborators,0.0%,PRAJ
16,Indian inst/Mut Fund,16.2%,PRAJ
17,FIIs,6.0%,PRAJ
18,ADR/GDR,0.0%,PRAJ
19,Free float,44.3%,PRAJ
20,Shareholders,110003,PRAJ
21,Pledged promoter(s) holding,0.0%,PRAJ
22,REGD OFF,"Praj House, Bavdhan, Pune- 411 021",PRAJ
23,E-MAIL,deepakmogal@praj.net,PRAJ
24,TELEPHONE,(020) 2295 1511,PRAJ
25,SECTOR,CAPITAL GOODS,PRAJ
26,TR AGENT,"Link Intime India , C-13, Pannalal Silk Mills Compd., LBS Marg, Mumbai - 78",PRAJ
27,AUDITOR,B. K. Khare & Co.,PRAJ
28,CHM, Pramod Chaudhari,PRAJ
29,COMP SEC, Dattatraya Nimbolkar,PRAJ
30,YEAR OF INC, 1985,PRAJ
31,BSE CODE, 522205,PRAJ
32,FV (Rs), 2,PRAJ
33,DIV YIELD (%), 0.7,PRAJ
