,0,1,name
0,Price,897.8,VSNL
1,Mkt Cap,255859.0,VSNL
2,Vol,0.0,VSNL
3,P/E,264.6,VSNL
4,P/CF,16.0,VSNL
5,EPS (TTM),3.4,VSNL
6,% ch,0.9,VSNL
7,No. of shares,285.00,VSNL
8,% ch week,5.9,VSNL
9,% ch 1-mth,41.1,VSNL
10,% ch 12-mth,114.0,VSNL
11,52 week H/L,929.0/205.7,VSNL
12,52weekHigh,929.0,VSNL
13,52weekLow,205.7,VSNL
14,Indian Promoters,75.0%,VSNL
15,Foreign collaborators,0.0%,VSNL
16,Indian inst/Mut Fund,11.6%,VSNL
17,FIIs,7.9%,VSNL
18,ADR/GDR,0.0%,VSNL
19,Free float,5.5%,VSNL
20,Shareholders,56463,VSNL
21,Pledged promoter(s) holding,4.7%,VSNL
22,REGD OFF,"Videsh Sanchar Bhavan, M. G. Road, Fort, Mumbai - 400 001",VSNL
23,E-MAIL,satish.ranade@tatacommunications.com,VSNL
24,TELEPHONE,(022) 6657 8765,VSNL
25,SECTOR,TELECOM,VSNL
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",VSNL
27,AUDITOR,S. B. Billimoria & Co.,VSNL
28,CHM, Subodh Bhargava,VSNL
29,COMP SEC, Satish Ranade (Chief Legal Officer),VSNL
30,YEAR OF INC, 1986,VSNL
31,BSE CODE, 500483,VSNL
32,FV (Rs), 10,VSNL
33,DIV YIELD (%), 0.5,VSNL
