,0,1,name
0,Price,1359.7,BLKH
1,Mkt Cap,262842.0,BLKH
2,Vol,2.3,BLKH
3,P/E,27.8,BLKH
4,P/CF,25.1,BLKH
5,EPS (TTM),48.9,BLKH
6,% ch,-1.0,BLKH
7,No. of shares,193.32,BLKH
8,% ch week,4.1,BLKH
9,% ch 1-mth,8.2,BLKH
10,% ch 12-mth,82.7,BLKH
11,52 week H/L,"1,414.0/677.6",BLKH
12,52weekHigh,"1,414.0",BLKH
13,52weekLow,677.6,BLKH
14,Indian Promoters,58.3%,BLKH
15,Foreign collaborators,0.0%,BLKH
16,Indian inst/Mut Fund,15.9%,BLKH
17,FIIs,14.2%,BLKH
18,ADR/GDR,0.0%,BLKH
19,Free float,11.6%,BLKH
20,Shareholders,17335,BLKH
21,Pledged promoter(s) holding,0.0%,BLKH
22,REGD OFF,"H-3/1 MIDC, A Road, Tarapur Boisar, Thane - 401 506",BLKH
23,E-MAIL,vipul.shah@bkt-tires.com,BLKH
24,TELEPHONE,(022) 6666 3800,BLKH
25,SECTOR,TYRES,BLKH
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",BLKH
27,AUDITOR,Jayantilal Thakkar & Co.,BLKH
28,CHM, Arvind Poddar (MD),BLKH
29,COMP SEC, Vipul R. Shah,BLKH
30,YEAR OF INC, 1961,BLKH
31,BSE CODE, 502355,BLKH
32,FV (Rs), 2,BLKH
33,DIV YIELD (%), 0.6,BLKH
