,0,1,name
0,Price,2.7,CCON
1,Mkt Cap,67.0,CCON
2,Vol,17.8,CCON
3,P/E,-0.1,CCON
4,P/CF,-0.0,CCON
5,EPS (TTM),-26.4,CCON
6,% ch,-4.7,CCON
7,No. of shares,25.45,CCON
8,% ch week,13.7,CCON
9,% ch 1-mth,15.2,CCON
10,% ch 12-mth,-49.3,CCON
11,52 week H/L,5.5/1.9,CCON
12,52weekHigh,5.5,CCON
13,52weekLow,1.9,CCON
14,Indian Promoters,56.2%,CCON
15,Foreign collaborators,0.0%,CCON
16,Indian inst/Mut Fund,9.9%,CCON
17,FIIs,3.3%,CCON
18,ADR/GDR,0.0%,CCON
19,Free float,30.6%,CCON
20,Shareholders,22732,CCON
21,Pledged promoter(s) holding,86.2%,CCON
22,REGD OFF,"74, Hemkunt Colony, New Delhi - 110 048",CCON
23,E-MAIL,dnathani@candcinfrastructure.com,CCON
24,TELEPHONE,(0124) 453 6666,CCON
25,SECTOR,CONSTRUCTION,CCON
26,TR AGENT,"Bigshare Services, E-2/3, Ansa Indl. Estate, Saki Naka, Andheri (E), Mumbai-72",CCON
27,AUDITOR,ASG & Assoc.,CCON
28,CHM, Gurjeet Singh Johar,CCON
29,COMP SEC, Deepak Nathani,CCON
30,YEAR OF INC, 1996,CCON
31,BSE CODE, 532813,CCON
32,FV (Rs), 10,CCON
33,DIV YIELD (%), -,CCON
