,0,1,name
0,Price,96.1,GJFU
1,Mkt Cap,11121.0,GJFU
2,Vol,0.0,GJFU
3,P/E,1.7,GJFU
4,P/CF,0.7,GJFU
5,EPS (TTM),56.0,GJFU
6,% ch,-0.4,GJFU
7,No. of shares,115.78,GJFU
8,% ch week,6.7,GJFU
9,% ch 1-mth,3.1,GJFU
10,% ch 12-mth,56.8,GJFU
11,52 week H/L,163.4/48.6,GJFU
12,52weekHigh,163.4,GJFU
13,52weekLow,48.6,GJFU
14,Indian Promoters,69.9%,GJFU
15,Foreign collaborators,0.0%,GJFU
16,Indian inst/Mut Fund,2.9%,GJFU
17,FIIs,1.8%,GJFU
18,ADR/GDR,0.0%,GJFU
19,Free float,25.4%,GJFU
20,Shareholders,11345,GJFU
21,Pledged promoter(s) holding,0.0%,GJFU
22,REGD OFF,"S/No. 16/3, 26 & 27, Ranjitnagar, Taluka Ghoghamba, Panchmahal - 389 380",GJFU
23,E-MAIL,bvdesai@gfl.co.in,GJFU
24,TELEPHONE,(02678) 248 152,GJFU
25,SECTOR,CHEMICALS & PLASTICS,GJFU
26,TR AGENT,"Link Intime India, B-102/103, Shangrila Complex, 1st Flr., Akota, Vadodara-20",GJFU
27,AUDITOR,Patankar & Associates,GJFU
28,CHM, D. K. Jain,GJFU
29,COMP SEC, B. V. Desai,GJFU
30,YEAR OF INC, 1988,GJFU
31,BSE CODE, 500173,GJFU
32,FV (Rs), 1,GJFU
33,DIV YIELD (%), 3.5,GJFU
