,0,1,name
0,Price,79.8,NAVN
1,Mkt Cap,19010.0,NAVN
2,Vol,7.5,NAVN
3,P/E,8.7,NAVN
4,P/CF,10.6,NAVN
5,EPS (TTM),9.2,NAVN
6,% ch,-1.9,NAVN
7,No. of shares,238.23,NAVN
8,% ch week,2.2,NAVN
9,% ch 1-mth,4.5,NAVN
10,% ch 12-mth,-20.6,NAVN
11,52 week H/L,113.8/45.1,NAVN
12,52weekHigh,113.8,NAVN
13,52weekLow,45.1,NAVN
14,Indian Promoters,61.8%,NAVN
15,Foreign collaborators,0.0%,NAVN
16,Indian inst/Mut Fund,13.5%,NAVN
17,FIIs,6.9%,NAVN
18,ADR/GDR,0.0%,NAVN
19,Free float,17.8%,NAVN
20,Shareholders,22954,NAVN
21,Pledged promoter(s) holding,0.0%,NAVN
22,REGD OFF,"Navneet Bhawan, Bhavani Shankar Road, Dadar (W), Mumbai - 400 028",NAVN
23,E-MAIL,amit.buch@navneet.com,NAVN
24,TELEPHONE,(022) 6662 6565,NAVN
25,SECTOR,MEDIA,NAVN
26,TR AGENT,"Link Intime India, C-13, Pannalal Mills Compound, LBS Marg, Mumbai-78",NAVN
27,AUDITOR,Ghalla & Bhansali,NAVN
28,CHM, Kamlesh S. Vikamsey,NAVN
29,COMP SEC, Amit D. Buch,NAVN
30,YEAR OF INC, 1984,NAVN
31,BSE CODE, 508989,NAVN
32,FV (Rs), 2,NAVN
33,DIV YIELD (%), 1.2,NAVN
