,0,1,name
0,Price,193.3,HALC
1,Mkt Cap,434025.0,HALC
2,Vol,319.0,HALC
3,P/E,70.1,HALC
4,P/CF,4.2,HALC
5,EPS (TTM),2.8,HALC
6,% ch,-1.5,HALC
7,No. of shares,2245.92,HALC
8,% ch week,0.4,HALC
9,% ch 1-mth,23.7,HALC
10,% ch 12-mth,8.1,HALC
11,52 week H/L,221.2/85.1,HALC
12,52weekHigh,221.2,HALC
13,52weekLow,85.1,HALC
14,Indian Promoters,37.0%,HALC
15,Foreign collaborators,0.0%,HALC
16,Indian inst/Mut Fund,14.1%,HALC
17,FIIs,27.6%,HALC
18,ADR/GDR,7.6%,HALC
19,Free float,13.6%,HALC
20,Shareholders,331588,HALC
21,Pledged promoter(s) holding,0.0%,HALC
22,REGD OFF,"Century Bhavan, 3rd Floor, Dr. Annie Besant Road, Worli, Mumbai - 400 030",HALC
23,E-MAIL,anil.malik@adityabirla.com,HALC
24,TELEPHONE,(022) 6662 6666,HALC
25,SECTOR,ALUMINIUM,HALC
26,TR AGENT,In-house,HALC
27,AUDITOR,Singhi & Co.,HALC
28,CHM, Kumar Mangalam Birla,HALC
29,COMP SEC, Anil Malik,HALC
30,YEAR OF INC, 1958,HALC
31,BSE CODE, 500440,HALC
32,FV (Rs), 1,HALC
33,DIV YIELD (%), 0.6,HALC
