,0,1,name
0,Price,298.8,EID
1,Mkt Cap,53327.0,EID
2,Vol,1.8,EID
3,P/E,6.0,EID
4,P/CF,7.5,EID
5,EPS (TTM),49.9,EID
6,% ch,1.4,EID
7,No. of shares,178.50,EID
8,% ch week,9.5,EID
9,% ch 1-mth,3.9,EID
10,% ch 12-mth,99.7,EID
11,52 week H/L,315.0/100.0,EID
12,52weekHigh,315.0,EID
13,52weekLow,100.0,EID
14,Indian Promoters,45.2%,EID
15,Foreign collaborators,0.0%,EID
16,Indian inst/Mut Fund,12.6%,EID
17,FIIs,13.0%,EID
18,ADR/GDR,0.0%,EID
19,Free float,29.2%,EID
20,Shareholders,42124,EID
21,Pledged promoter(s) holding,0.3%,EID
22,REGD OFF,"Dare House, Parrys Corner, Chennai - 600 001",EID
23,E-MAIL,sureshk@parry.murugappa.com,EID
24,TELEPHONE,(044) 2530 6789,EID
25,SECTOR,DIVERSIFIED,EID
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",EID
27,AUDITOR,Deloitte Haskins & Sells,EID
28,CHM, A. Vellayan,EID
29,COMP SEC, G. Jalaja,EID
30,YEAR OF INC, 1975,EID
31,BSE CODE, 500125,EID
32,FV (Rs), 1,EID
33,DIV YIELD (%), 1.0,EID
