,0,1,name
0,Price,3.9,SUZL
1,Mkt Cap,13408.0,SUZL
2,Vol,4735.4,SUZL
3,P/E,-0.5,SUZL
4,P/CF,-1.1,SUZL
5,EPS (TTM),-7.9,SUZL
6,% ch,-0.3,SUZL
7,No. of shares,3403.14,SUZL
8,% ch week,-3.9,SUZL
9,% ch 1-mth,-12.1,SUZL
10,% ch 12-mth,-6.9,SUZL
11,52 week H/L,6.2/1.7,SUZL
12,52weekHigh,6.2,SUZL
13,52weekLow,1.7,SUZL
14,Indian Promoters,34.5%,SUZL
15,Foreign collaborators,0.0%,SUZL
16,Indian inst/Mut Fund,24.4%,SUZL
17,FIIs,12.9%,SUZL
18,ADR/GDR,0.2%,SUZL
19,Free float,28.3%,SUZL
20,Shareholders,883400,SUZL
21,Pledged promoter(s) holding,98.6%,SUZL
22,REGD OFF,"5, Shrimali Society, Nr. Shri Krishna Complex, Navrangpura, Ahmedabad-09",SUZL
23,E-MAIL,investors@suzlon.com,SUZL
24,TELEPHONE,(079) 6604 5000,SUZL
25,SECTOR,CAPITAL GOODS,SUZL
26,TR AGENT,"Karvy Computershare, 17-24, Vittalrao Nagar, Madhapur, Hyderabad-81",SUZL
27,AUDITOR,SNK & Co.,SUZL
28,CHM, Tulsi R. Tanti (MD),SUZL
29,COMP SEC, Hemal A. Kanuga,SUZL
30,YEAR OF INC, 1995,SUZL
31,BSE CODE, 532667,SUZL
32,FV (Rs), 2,SUZL
33,DIV YIELD (%), -,SUZL
