,0,1,name
0,Price,18.8,ORPR
1,Mkt Cap,3842.0,ORPR
2,Vol,1.6,ORPR
3,P/E,19.3,ORPR
4,P/CF,2.9,ORPR
5,EPS (TTM),1.0,ORPR
6,% ch,-0.8,ORPR
7,No. of shares,204.88,ORPR
8,% ch week,-3.8,ORPR
9,% ch 1-mth,-0.3,ORPR
10,% ch 12-mth,-16.9,ORPR
11,52 week H/L,34.8/11.6,ORPR
12,52weekHigh,34.8,ORPR
13,52weekLow,11.6,ORPR
14,Indian Promoters,38.2%,ORPR
15,Foreign collaborators,0.0%,ORPR
16,Indian inst/Mut Fund,23.1%,ORPR
17,FIIs,0.1%,ORPR
18,ADR/GDR,0.0%,ORPR
19,Free float,38.6%,ORPR
20,Shareholders,20940,ORPR
21,Pledged promoter(s) holding,0.0%,ORPR
22,REGD OFF,"Unit - 8, Plot No. 7, Bhoinagar, Bhubaneshwar - 751 012",ORPR
23,E-MAIL,cosec@orientpaperindia.com,ORPR
24,TELEPHONE,(033) 2248 0135,ORPR
25,SECTOR,PAPER,ORPR
26,TR AGENT,"MCS Limited, 77/2A, Hazra Road, Kolkata - 700 029",ORPR
27,AUDITOR,S. R. Batliboi & Co.,ORPR
28,CHM, C. K. Birla,ORPR
29,COMP SEC, Ram Prasad Dutta,ORPR
30,YEAR OF INC, 1936,ORPR
31,BSE CODE, 502420,ORPR
32,FV (Rs), 1,ORPR
33,DIV YIELD (%), 6.1,ORPR
