,0,1,name
0,Price,522.2,AVFD
1,Mkt Cap,71143.0,AVFD
2,Vol,1.2,AVFD
3,P/E,18.4,AVFD
4,P/CF,20.8,AVFD
5,EPS (TTM),28.3,AVFD
6,% ch,1.1,AVFD
7,No. of shares,136.25,AVFD
8,% ch week,8.7,AVFD
9,% ch 1-mth,15.7,AVFD
10,% ch 12-mth,82.0,AVFD
11,52 week H/L,769.9/250.0,AVFD
12,52weekHigh,769.9,AVFD
13,52weekLow,250.0,AVFD
14,Indian Promoters,44.2%,AVFD
15,Foreign collaborators,0.0%,AVFD
16,Indian inst/Mut Fund,2.8%,AVFD
17,FIIs,3.2%,AVFD
18,ADR/GDR,0.0%,AVFD
19,Free float,0.0%,AVFD
20,Shareholders,8560,AVFD
21,Pledged promoter(s) holding,0.0%,AVFD
22,REGD OFF,G-2 Concorde Apartments Samajiguda Hyderabad-500082,AVFD
23,E-MAIL,avantiho@avantifeeds.com,AVFD
24,TELEPHONE,040-23310260,AVFD
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",AVFD
26,TR AGENT,Karvy Computershare Private Limited,AVFD
27,AUDITOR,KARVY & CO.,AVFD
28,CHM, A. INDRA KUMAR,AVFD
29,COMP SEC, C. RAMCHANDRA RAO,AVFD
30,YEAR OF INC, 1993,AVFD
31,BSE CODE, 512573,AVFD
32,FV (Rs), 10,AVFD
33,DIV YIELD (%), 0.1,AVFD
