,0,1,name
0,Price,97.4,OIL
1,Mkt Cap,105567.0,OIL
2,Vol,111.5,OIL
3,P/E,4.1,OIL
4,P/CF,2.3,OIL
5,EPS (TTM),23.8,OIL
6,% ch,-2.3,OIL
7,No. of shares,1084.41,OIL
8,% ch week,1.9,OIL
9,% ch 1-mth,-2.3,OIL
10,% ch 12-mth,-33.5,OIL
11,52 week H/L,174.8/66.0,OIL
12,52weekHigh,174.8,OIL
13,52weekLow,66.0,OIL
14,Indian Promoters,67.6%,OIL
15,Foreign collaborators,0.0%,OIL
16,Indian inst/Mut Fund,8.4%,OIL
17,FIIs,9.8%,OIL
18,ADR/GDR,0.0%,OIL
19,Free float,14.2%,OIL
20,Shareholders,112961,OIL
21,Pledged promoter(s) holding,0.0%,OIL
22,REGD OFF,"P O Duliajan, Dibrugarh ,Assam - 786 602",OIL
23,E-MAIL,investors@oilindia.in,OIL
24,TELEPHONE,(0374) 280 0427,OIL
25,SECTOR,ENERGY SOURCES,OIL
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",OIL
27,AUDITOR,Saha Ganguli & Associates,OIL
28,CHM, S.K.Srivastava,OIL
29,COMP SEC, S. R. Krishnan,OIL
30,YEAR OF INC, 1959,OIL
31,BSE CODE, 533106,OIL
32,FV (Rs), 10,OIL
33,DIV YIELD (%), 10.5,OIL
