,0,1,name
0,Price,97.0,BPRD
1,Mkt Cap,7216.0,BPRD
2,Vol,0.4,BPRD
3,P/E,11.2,BPRD
4,P/CF,6.4,BPRD
5,EPS (TTM),8.6,BPRD
6,% ch,0.8,BPRD
7,No. of shares,74.39,BPRD
8,% ch week,5.8,BPRD
9,% ch 1-mth,16.7,BPRD
10,% ch 12-mth,0.6,BPRD
11,52 week H/L,120.9/55.0,BPRD
12,52weekHigh,120.9,BPRD
13,52weekLow,55.0,BPRD
14,Indian Promoters,30.3%,BPRD
15,Foreign collaborators,37.6%,BPRD
16,Indian inst/Mut Fund,3.4%,BPRD
17,FIIs,3.7%,BPRD
18,ADR/GDR,0.0%,BPRD
19,Free float,25.0%,BPRD
20,Shareholders,12092,BPRD
21,Pledged promoter(s) holding,0.0%,BPRD
22,REGD OFF,"Bil, Near Bhaili Railway Station, Padra Road, Dist. Vadodara - 391 410",BPRD
23,E-MAIL,investor@bancoindia.com,BPRD
24,TELEPHONE,(0265) 2680 220 / 22,BPRD
25,SECTOR,CAPITAL GOODS,BPRD
26,TR AGENT,"Link Intime India, B-102/103, Shangrila Complex, Akota, Vadodara-20",BPRD
27,AUDITOR,Shah & Co.,BPRD
28,CHM, Vimal K. Patel,BPRD
29,COMP SEC, Dinesh Kavthekar,BPRD
30,YEAR OF INC, 1962,BPRD
31,BSE CODE, 500039,BPRD
32,FV (Rs), 2,BPRD
33,DIV YIELD (%), 7.9,BPRD
