,0,1,name
0,Price,66.8,HSAN
1,Mkt Cap,4412.0,HSAN
2,Vol,2.3,HSAN
3,P/E,9.1,HSAN
4,P/CF,2.0,HSAN
5,EPS (TTM),7.3,HSAN
6,% ch,1.3,HSAN
7,No. of shares,66.05,HSAN
8,% ch week,11.2,HSAN
9,% ch 1-mth,19.5,HSAN
10,% ch 12-mth,25.9,HSAN
11,52 week H/L,69.4/34.7,HSAN
12,52weekHigh,69.4,HSAN
13,52weekLow,34.7,HSAN
14,Indian Promoters,51.6%,HSAN
15,Foreign collaborators,0.0%,HSAN
16,Indian inst/Mut Fund,19.6%,HSAN
17,FIIs,11.4%,HSAN
18,ADR/GDR,0.0%,HSAN
19,Free float,17.5%,HSAN
20,Shareholders,16709,HSAN
21,Pledged promoter(s) holding,0.0%,HSAN
22,REGD OFF,"2, Red Cross Place, Kolkata - 700 001",HSAN
23,E-MAIL,hsilinvestors@hindware.co.in,HSAN
24,TELEPHONE,(033) 2248 7406/7,HSAN
25,SECTOR,CERAMIC TILES,HSAN
26,TR AGENT,"Maheswari Datamatics, 6, Mangoe Lane, Kolkata - 700 001",HSAN
27,AUDITOR,Walker Chandiok & Co.,HSAN
28,CHM, R. K. Somany (MD),HSAN
29,COMP SEC, Payal M. Puri,HSAN
30,YEAR OF INC, 1958,HSAN
31,BSE CODE, 500187,HSAN
32,FV (Rs), 2,HSAN
33,DIV YIELD (%), 4.9,HSAN
