,0,1,name
0,Price,48.6,PRKI
1,Mkt Cap,6536.0,PRKI
2,Vol,0.3,PRKI
3,P/E,2.9,PRKI
4,P/CF,1.0,PRKI
5,EPS (TTM),16.8,PRKI
6,% ch,2.3,PRKI
7,No. of shares,134.49,PRKI
8,% ch week,5.1,PRKI
9,% ch 1-mth,45.7,PRKI
10,% ch 12-mth,27.7,PRKI
11,52 week H/L,64.8/18.6,PRKI
12,52weekHigh,64.8,PRKI
13,52weekLow,18.6,PRKI
14,Indian Promoters,46.5%,PRKI
15,Foreign collaborators,0.0%,PRKI
16,Indian inst/Mut Fund,3.2%,PRKI
17,FIIs,3.5%,PRKI
18,ADR/GDR,0.0%,PRKI
19,Free float,46.9%,PRKI
20,Shareholders,48667,PRKI
21,Pledged promoter(s) holding,39.2%,PRKI
22,REGD OFF,"15 Km Stone, Delhi Road, Hisar - 125 005",PRKI
23,E-MAIL,investorshelpline@prakash.com,PRKI
24,TELEPHONE,(011) 25305800,PRKI
25,SECTOR,STEEL & RELATED,PRKI
26,TR AGENT,Same as above,PRKI
27,AUDITOR,Chaturvedi & Co.,PRKI
28,CHM, V. P. Agarwal,PRKI
29,COMP SEC, Manoj Aggarwal,PRKI
30,YEAR OF INC, 1980,PRKI
31,BSE CODE, 506022,PRKI
32,FV (Rs), 10,PRKI
33,DIV YIELD (%), 3.0,PRKI
