,0,1,name
0,Price,635.4,VLIN
1,Mkt Cap,4575.0,VLIN
2,Vol,0.0,VLIN
3,P/E,11.1,VLIN
4,P/CF,9.1,VLIN
5,EPS (TTM),57.5,VLIN
6,% ch,1.8,VLIN
7,No. of shares,7.20,VLIN
8,% ch week,6.6,VLIN
9,% ch 1-mth,-1.0,VLIN
10,% ch 12-mth,3.6,VLIN
11,52 week H/L,899.0/394.1,VLIN
12,52weekHigh,899.0,VLIN
13,52weekLow,394.1,VLIN
14,Indian Promoters,65.0%,VLIN
15,Foreign collaborators,0.2%,VLIN
16,Indian inst/Mut Fund,0.2%,VLIN
17,FIIs,0.0%,VLIN
18,ADR/GDR,0.0%,VLIN
19,Free float,34.6%,VLIN
20,Shareholders,11093,VLIN
21,Pledged promoter(s) holding,0.0%,VLIN
22,REGD OFF,"Vadilal House Shrimali Society, Navrangpura, Ahmedabad-380 009",VLIN
23,E-MAIL,shareslogs@vadilalgroup.com,VLIN
24,TELEPHONE,(079) 2656 4019,VLIN
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",VLIN
26,TR AGENT,"MCS Ltd, 101, Shatdal Complex, 1 Floor, Ashram Rd, Ahmedabad-09",VLIN
27,AUDITOR,Kantilal Patel & Co.,VLIN
28,CHM, Rajesh R. Gandhi (MD),VLIN
29,COMP SEC, Nikhil Patel,VLIN
30,YEAR OF INC, 1982,VLIN
31,BSE CODE, 519156,VLIN
32,FV (Rs), 10,VLIN
33,DIV YIELD (%), 0.2,VLIN
