,0,1,name
0,Price,66.0,STCI
1,Mkt Cap,3960.0,STCI
2,Vol,7.7,STCI
3,P/E,-3.5,STCI
4,P/CF,-0.5,STCI
5,EPS (TTM),-18.9,STCI
6,% ch,-1.6,STCI
7,No. of shares,60.00,STCI
8,% ch week,24.4,STCI
9,% ch 1-mth,30.4,STCI
10,% ch 12-mth,-23.9,STCI
11,52 week H/L,141.5/28.3,STCI
12,52weekHigh,141.5,STCI
13,52weekLow,28.3,STCI
14,Indian Promoters,90.0%,STCI
15,Foreign collaborators,0.0%,STCI
16,Indian inst/Mut Fund,2.0%,STCI
17,FIIs,0.2%,STCI
18,ADR/GDR,0.0%,STCI
19,Free float,7.9%,STCI
20,Shareholders,27829,STCI
21,Pledged promoter(s) holding,0.0%,STCI
22,REGD OFF,"Jawahar Vyapar Bhawan, Tolstoy Marg, New Delhi - 110 001",STCI
23,E-MAIL,akg@stc.gov.in,STCI
24,TELEPHONE,(011) 2331 3177,STCI
25,SECTOR,MISCELLANEOUS,STCI
26,TR AGENT,"MCS Ltd., F-65, 1st Floor, Okhla Industrial Area, Phase-I, New Delhi - 110 020",STCI
27,AUDITOR,Chandiok & Guliani,STCI
28,CHM, Khaleel Rahim (MD),STCI
29,COMP SEC, R. K. Gogia,STCI
30,YEAR OF INC, 1956,STCI
31,BSE CODE, 512531,STCI
32,FV (Rs), 10,STCI
33,DIV YIELD (%), -,STCI
