,0,1,name
0,Price,5.2,HDIL
1,Mkt Cap,2183.0,HDIL
2,Vol,498.0,HDIL
3,P/E,2.3,HDIL
4,P/CF,2.0,HDIL
5,EPS (TTM),2.2,HDIL
6,% ch,4.8,HDIL
7,No. of shares,419.00,HDIL
8,% ch week,9.5,HDIL
9,% ch 1-mth,77.8,HDIL
10,% ch 12-mth,-10.5,HDIL
11,52 week H/L,6.8/1.2,HDIL
12,52weekHigh,6.8,HDIL
13,52weekLow,1.2,HDIL
14,Indian Promoters,37.4%,HDIL
15,Foreign collaborators,0.0%,HDIL
16,Indian inst/Mut Fund,0.6%,HDIL
17,FIIs,35.6%,HDIL
18,ADR/GDR,0.0%,HDIL
19,Free float,26.5%,HDIL
20,Shareholders,276594,HDIL
21,Pledged promoter(s) holding,0.0%,HDIL
22,REGD OFF,"9-01, HDIL Towers, Anant Kanekar Marg, Bandra (East), Mumbai-400 051",HDIL
23,E-MAIL,darshan.majmudar@hdil.in,HDIL
24,TELEPHONE,(022) 6788 8000,HDIL
25,SECTOR,CONSTRUCTION,HDIL
26,TR AGENT,"Karvy Computershare, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",HDIL
27,AUDITOR,Thar & Co.,HDIL
28,CHM, Rakesh Kumar Wadhawan,HDIL
29,COMP SEC, Darshan D. Majmudar,HDIL
30,YEAR OF INC, 1996,HDIL
31,BSE CODE, 532873,HDIL
32,FV (Rs), 10,HDIL
33,DIV YIELD (%), -,HDIL
