,0,1,name
0,Price,5986.9,BAYR
1,Mkt Cap,205530.0,BAYR
2,Vol,1.3,BAYR
3,P/E,34.8,BAYR
4,P/CF,75.6,BAYR
5,EPS (TTM),172.1,BAYR
6,% ch,1.7,BAYR
7,No. of shares,34.33,BAYR
8,% ch week,-1.3,BAYR
9,% ch 1-mth,3.9,BAYR
10,% ch 12-mth,93.5,BAYR
11,52 week H/L,"6,449.0/2,980.8",BAYR
12,52weekHigh,"6,449.0",BAYR
13,52weekLow,"2,980.8",BAYR
14,Indian Promoters,22.4%,BAYR
15,Foreign collaborators,46.6%,BAYR
16,Indian inst/Mut Fund,11.2%,BAYR
17,FIIs,8.2%,BAYR
18,ADR/GDR,0.0%,BAYR
19,Free float,11.6%,BAYR
20,Shareholders,19963,BAYR
21,Pledged promoter(s) holding,0.0%,BAYR
22,REGD OFF,"Olympia, 1st flr, Central Avenue, Hiranandani Gardens, Powai, Mumbai - 400 076",BAYR
23,E-MAIL,shirin.balsara@bayercropscience.com,BAYR
24,TELEPHONE,(022) 2571 1393,BAYR
25,SECTOR,CHEMICALS & PESTICIDES,BAYR
26,TR AGENT,"TSR Darashaw, Patrawala Indl Estate, 20, Dr. E.Moses Rd., Mumbai-11",BAYR
27,AUDITOR,Price Waterhouse,BAYR
28,CHM, Vijay Mallya,BAYR
29,COMP SEC, Rajiv Wani,BAYR
30,YEAR OF INC, 1958,BAYR
31,BSE CODE, 506285,BAYR
32,FV (Rs), 10,BAYR
33,DIV YIELD (%), 0.3,BAYR
