,0,1,name
0,Price,44.9,NRAG
1,Mkt Cap,7000.0,NRAG
2,Vol,0.3,NRAG
3,P/E,44.4,NRAG
4,P/CF,58.2,NRAG
5,EPS (TTM),1.0,NRAG
6,% ch,0.8,NRAG
7,No. of shares,155.91,NRAG
8,% ch week,12.0,NRAG
9,% ch 1-mth,15.6,NRAG
10,% ch 12-mth,64.8,NRAG
11,52 week H/L,48.0/17.1,NRAG
12,52weekHigh,48.0,NRAG
13,52weekLow,17.1,NRAG
14,Indian Promoters,74.8%,NRAG
15,Foreign collaborators,0.0%,NRAG
16,Indian inst/Mut Fund,0.0%,NRAG
17,FIIs,0.0%,NRAG
18,ADR/GDR,0.0%,NRAG
19,Free float,25.2%,NRAG
20,Shareholders,9382,NRAG
21,Pledged promoter(s) holding,0.0%,NRAG
22,REGD OFF,"Plot No. 12-A, C Block, Nagarjuna Hills, Punjagutta, Hyderabad - 500 082",NRAG
23,E-MAIL,sksubudhi@nagarjunaagrichem.com,NRAG
24,TELEPHONE,(040) 3360 5123,NRAG
25,SECTOR,CHEMICALS & PESTICIDES,NRAG
26,TR AGENT,"XL Softech Systems, No. 3, Sagar Society, Banjara Hills, Hyderabad-34",NRAG
27,AUDITOR,M. Bhaskara Rao & Co.,NRAG
28,CHM, Nitish K. Sen Gupta,NRAG
29,COMP SEC, Satish Kumar Subudhi,NRAG
30,YEAR OF INC, 1994,NRAG
31,BSE CODE, 524709,NRAG
32,FV (Rs), 1,NRAG
33,DIV YIELD (%), -,NRAG
