,0,1,name
0,Price,55.7,SGMI
1,Mkt Cap,2196.0,SGMI
2,Vol,7.0,SGMI
3,P/E,16.5,SGMI
4,P/CF,2.3,SGMI
5,EPS (TTM),3.4,SGMI
6,% ch,-2.4,SGMI
7,No. of shares,39.42,SGMI
8,% ch week,14.0,SGMI
9,% ch 1-mth,6.7,SGMI
10,% ch 12-mth,49.3,SGMI
11,52 week H/L,70.5/32.2,SGMI
12,52weekHigh,70.5,SGMI
13,52weekLow,32.2,SGMI
14,Indian Promoters,42.8%,SGMI
15,Foreign collaborators,0.0%,SGMI
16,Indian inst/Mut Fund,5.2%,SGMI
17,FIIs,0.0%,SGMI
18,ADR/GDR,0.0%,SGMI
19,Free float,52.0%,SGMI
20,Shareholders,8057,SGMI
21,Pledged promoter(s) holding,0.0%,SGMI
22,REGD OFF,"Atun, Chittorgarh Road, Bhilwara- 311001, Rajasthan",SGMI
23,E-MAIL,secretarial@sangamgroup.com,SGMI
24,TELEPHONE,(01482) 304000,SGMI
25,SECTOR,TEXTILES,SGMI
26,TR AGENT,"Bigshare Services, E-2, Ansa Indl Estate, Saki Naka, Andheri (E), Mumbai-72",SGMI
27,AUDITOR,R. Kabra & Co,SGMI
28,CHM, R. P. Soni,SGMI
29,COMP SEC, Anil Jain (Vice President Finance),SGMI
30,YEAR OF INC, 1985,SGMI
31,BSE CODE, 514234,SGMI
32,FV (Rs), 10,SGMI
33,DIV YIELD (%), 1.8,SGMI
