,0,1,name
0,Price,117.6,MHSS
1,Mkt Cap,371292.0,MHSS
2,Vol,331.5,MHSS
3,P/E,30.0,MHSS
4,P/CF,9.2,MHSS
5,EPS (TTM),3.9,MHSS
6,% ch,0.1,MHSS
7,No. of shares,3157.24,MHSS
8,% ch week,-7.4,MHSS
9,% ch 1-mth,23.2,MHSS
10,% ch 12-mth,20.3,MHSS
11,52 week H/L,151.0/48.5,MHSS
12,52weekHigh,151.0,MHSS
13,52weekLow,48.5,MHSS
14,Indian Promoters,37.5%,MHSS
15,Foreign collaborators,28.1%,MHSS
16,Indian inst/Mut Fund,5.8%,MHSS
17,FIIs,16.7%,MHSS
18,ADR/GDR,0.0%,MHSS
19,Free float,12.0%,MHSS
20,Shareholders,49643,MHSS
21,Pledged promoter(s) holding,10.2%,MHSS
22,REGD OFF,"2nd Floor, F-7, B-1, Mohan Cooperative Industrial Estate, New Delhi-110 044",MHSS
23,E-MAIL,investorrelations@motherson.com,MHSS
24,TELEPHONE,(0120) 247 6100,MHSS
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",MHSS
26,TR AGENT,"Karvy Computershare, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",MHSS
27,AUDITOR,Price Waterhouse,MHSS
28,CHM, Vivek Chaand Sehgal,MHSS
29,COMP SEC, G. N. Gauba (CFO),MHSS
30,YEAR OF INC, 1983,MHSS
31,BSE CODE, 517334,MHSS
32,FV (Rs), 1,MHSS
33,DIV YIELD (%), 1.3,MHSS
