,0,1,name
0,Price,3.3,PARS
1,Mkt Cap,1445.0,PARS
2,Vol,35.6,PARS
3,P/E,-1.6,PARS
4,P/CF,-0.4,PARS
5,EPS (TTM),-2.1,PARS
6,% ch,-0.3,PARS
7,No. of shares,435.18,PARS
8,% ch week,-3.8,PARS
9,% ch 1-mth,10.7,PARS
10,% ch 12-mth,-0.9,PARS
11,52 week H/L,3.9/1.2,PARS
12,52weekHigh,3.9,PARS
13,52weekLow,1.2,PARS
14,Indian Promoters,74.3%,PARS
15,Foreign collaborators,0.0%,PARS
16,Indian inst/Mut Fund,0.1%,PARS
17,FIIs,9.9%,PARS
18,ADR/GDR,0.0%,PARS
19,Free float,15.7%,PARS
20,Shareholders,205085,PARS
21,Pledged promoter(s) holding,87.0%,PARS
22,REGD OFF,"Parsvnath Metro Tower, Near Shahdara Metro Station, Shahdara, Delhi - 110 032",PARS
23,E-MAIL,investors@parsvnath.com,PARS
24,TELEPHONE,(011) 4305 0100,PARS
25,SECTOR,CONSTRUCTION,PARS
26,TR AGENT,"Link Intime India, 44, 2nd Floor, Naraina Indl. Area, Phase I, New Delhi-28",PARS
27,AUDITOR,Deloitte Haskins & Sells,PARS
28,CHM, Pradeep Kumar Jain,PARS
29,COMP SEC, V. Mohan (VP Legal),PARS
30,YEAR OF INC, 1990,PARS
31,BSE CODE, 532780,PARS
32,FV (Rs), 5,PARS
33,DIV YIELD (%), -,PARS
