,0,1,name
0,Price,111.8,REC
1,Mkt Cap,220697.0,REC
2,Vol,4.0,REC
3,P/E,3.8,REC
4,P/CF,4.0,REC
5,EPS (TTM),29.3,REC
6,% ch,0.5,REC
7,No. of shares,1974.92,REC
8,% ch week,1.2,REC
9,% ch 1-mth,4.9,REC
10,% ch 12-mth,-21.8,REC
11,52 week H/L,157.3/79.0,REC
12,52weekHigh,157.3,REC
13,52weekLow,79.0,REC
14,Indian Promoters,65.6%,REC
15,Foreign collaborators,0.0%,REC
16,Indian inst/Mut Fund,9.3%,REC
17,FIIs,19.2%,REC
18,ADR/GDR,0.0%,REC
19,Free float,5.8%,REC
20,Shareholders,215638,REC
21,Pledged promoter(s) holding,0.0%,REC
22,REGD OFF,"Core-4, SCOPE Complex, 7, Lodhi Road, New Delhi - 110 003",REC
23,E-MAIL,jsamitabh@recl.nic.in,REC
24,TELEPHONE,(011) 2436 7305,REC
25,SECTOR,INVESTMENT & FINANCE,REC
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",REC
27,AUDITOR,P. K. Chopra & Co.,REC
28,CHM, Rajeev Sharma (MD),REC
29,COMP SEC, J. S. Amitabh,REC
30,YEAR OF INC, 1969,REC
31,BSE CODE, 532955,REC
32,FV (Rs), 10,REC
33,DIV YIELD (%), 8.2,REC
