,0,1,name
0,Price,1054.4,UDBS
1,Mkt Cap,278781.0,UDBS
2,Vol,52.1,UDBS
3,P/E,65.3,UDBS
4,P/CF,33.9,UDBS
5,EPS (TTM),16.2,UDBS
6,% ch,1.4,UDBS
7,No. of shares,264.41,UDBS
8,% ch week,8.4,UDBS
9,% ch 1-mth,5.6,UDBS
10,% ch 12-mth,-21.9,UDBS
11,52 week H/L,"1,403.3/758.8",UDBS
12,52weekHigh,"1,403.3",UDBS
13,52weekLow,758.8,UDBS
14,Indian Promoters,26.9%,UDBS
15,Foreign collaborators,25.4%,UDBS
16,Indian inst/Mut Fund,3.5%,UDBS
17,FIIs,2.4%,UDBS
18,ADR/GDR,0.0%,UDBS
19,Free float,41.8%,UDBS
20,Shareholders,56460,UDBS
21,Pledged promoter(s) holding,25.3%,UDBS
22,REGD OFF,"UB Tower, UB City, 24, Vittal Mallya Road, Bangalore - 560 001",UDBS
23,E-MAIL,ublinvestor@ubmail.com,UDBS
24,TELEPHONE,(080) 2227 2806,UDBS
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",UDBS
26,TR AGENT,"Integrated Enterp., Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",UDBS
27,AUDITOR,S. R. Batliboi & Associates,UDBS
28,CHM, Dr. Vijay Mallaya,UDBS
29,COMP SEC, Govind Iyengar,UDBS
30,YEAR OF INC, 1915,UDBS
31,BSE CODE, 532478,UDBS
32,FV (Rs), 1,UDBS
33,DIV YIELD (%), 0.2,UDBS
