,0,1,name
0,Price,156.5,CHMBF
1,Mkt Cap,65137.0,CHMBF
2,Vol,163.2,CHMBF
3,P/E,5.3,CHMBF
4,P/CF,8.9,CHMBF
5,EPS (TTM),29.4,CHMBF
6,% ch,2.8,CHMBF
7,No. of shares,416.21,CHMBF
8,% ch week,2.5,CHMBF
9,% ch 1-mth,-0.4,CHMBF
10,% ch 12-mth,4.8,CHMBF
11,52 week H/L,186.0/95.3,CHMBF
12,52weekHigh,186.0,CHMBF
13,52weekLow,95.3,CHMBF
14,Indian Promoters,56.8%,CHMBF
15,Foreign collaborators,0.0%,CHMBF
16,Indian inst/Mut Fund,13.5%,CHMBF
17,FIIs,6.2%,CHMBF
18,ADR/GDR,0.0%,CHMBF
19,Free float,23.6%,CHMBF
20,Shareholders,157860,CHMBF
21,Pledged promoter(s) holding,8.9%,CHMBF
22,REGD OFF,"Gadepan, Dist. Kota, Rajasthan - 325 208",CHMBF
23,E-MAIL,ms.rathore@chambal.in,CHMBF
24,TELEPHONE,(011) 4658 1300,CHMBF
25,SECTOR,FERTILIZERS,CHMBF
26,TR AGENT,"Zuari Investments, 1st Floor, 5, Commercial Centre, Jasola, New Delhi-25",CHMBF
27,AUDITOR,S. R. Batliboi & Co.,CHMBF
28,CHM, S. K. Poddar,CHMBF
29,COMP SEC, M. S. Rathore,CHMBF
30,YEAR OF INC, 1979,CHMBF
31,BSE CODE, 500085,CHMBF
32,FV (Rs), 10,CHMBF
33,DIV YIELD (%), 1.2,CHMBF
