,0,1,name
0,Price,375.3,TTEL
1,Mkt Cap,10680.0,TTEL
2,Vol,0.1,TTEL
3,P/E,-15.0,TTEL
4,P/CF,-16.7,TTEL
5,EPS (TTM),-24.9,TTEL
6,% ch,1.1,TTEL
7,No. of shares,28.46,TTEL
8,% ch week,11.1,TTEL
9,% ch 1-mth,9.4,TTEL
10,% ch 12-mth,207.1,TTEL
11,52 week H/L,456.9/107.5,TTEL
12,52weekHigh,456.9,TTEL
13,52weekLow,107.5,TTEL
14,Indian Promoters,0.0%,TTEL
15,Foreign collaborators,75.0%,TTEL
16,Indian inst/Mut Fund,1.2%,TTEL
17,FIIs,7.0%,TTEL
18,ADR/GDR,0.0%,TTEL
19,Free float,16.8%,TTEL
20,Shareholders,10816,TTEL
21,Pledged promoter(s) holding,100.0%,TTEL
22,REGD OFF,"Equinox Business Park, Off BKC, LBS Marg, Kurla (W), Mumbai - 400 070",TTEL
23,E-MAIL,investors@agcnetworks.com,TTEL
24,TELEPHONE,(022) 6661 7272,TTEL
25,SECTOR,TELECOM,TTEL
26,TR AGENT,"Datamatics Financial, No. B5, Cross Lane, MIDC, Mumbai-93",TTEL
27,AUDITOR,S. R. Batliboi & Assoc.,TTEL
28,CHM, Sujay R. Sheth,TTEL
29,COMP SEC, Pratik Bhanushali,TTEL
30,YEAR OF INC, 1900,TTEL
31,BSE CODE, 500463,TTEL
32,FV (Rs), 10,TTEL
33,DIV YIELD (%), -,TTEL
