,0,1,name
0,Price,1451.5,FSCI
1,Mkt Cap,9275.0,FSCI
2,Vol,1.0,FSCI
3,P/E,29.0,FSCI
4,P/CF,25.3,FSCI
5,EPS (TTM),50.0,FSCI
6,% ch,2.8,FSCI
7,No. of shares,6.39,FSCI
8,% ch week,19.4,FSCI
9,% ch 1-mth,37.2,FSCI
10,% ch 12-mth,21.3,FSCI
11,52 week H/L,"1,650.0/840.0",FSCI
12,52weekHigh,"1,650.0",FSCI
13,52weekLow,840.0,FSCI
14,Indian Promoters,0.0%,FSCI
15,Foreign collaborators,75.0%,FSCI
16,Indian inst/Mut Fund,0.0%,FSCI
17,FIIs,0.0%,FSCI
18,ADR/GDR,0.0%,FSCI
19,Free float,25.0%,FSCI
20,Shareholders,6758,FSCI
21,Pledged promoter(s) holding,0.0%,FSCI
22,REGD OFF,"Gate No. 922/923, Sanaswadi, Taluka Shirur, Pune - 412 208",FSCI
23,E-MAIL,mahendra.dutia@foseco.com,FSCI
24,TELEPHONE,(02137) 668 233,FSCI
25,SECTOR,CHEMICALS & PESTICIDES,FSCI
26,TR AGENT,"Link Intime India, 202, Akshay Complex, Off Dhole Patil Rd., Pune-01",FSCI
27,AUDITOR,BSR & Assoc.,FSCI
28,CHM, Pradeep Mallick,FSCI
29,COMP SEC, Mahendra K. Dutia,FSCI
30,YEAR OF INC, 1958,FSCI
31,BSE CODE, 500150,FSCI
32,FV (Rs), 10,FSCI
33,DIV YIELD (%), 1.7,FSCI
