,0,1,name
0,Price,6988.0,WABCO
1,Mkt Cap,132562.0,WABCO
2,Vol,0.9,WABCO
3,P/E,119.0,WABCO
4,P/CF,37.5,WABCO
5,EPS (TTM),58.7,WABCO
6,% ch,-0.4,WABCO
7,No. of shares,18.97,WABCO
8,% ch week,-0.4,WABCO
9,% ch 1-mth,0.8,WABCO
10,% ch 12-mth,14.6,WABCO
11,52 week H/L,"7,029.0/5,296.8",WABCO
12,52weekHigh,"7,029.0",WABCO
13,52weekLow,"5,296.8",WABCO
14,Indian Promoters,0.0%,WABCO
15,Foreign collaborators,75.0%,WABCO
16,Indian inst/Mut Fund,8.7%,WABCO
17,FIIs,2.5%,WABCO
18,ADR/GDR,0.0%,WABCO
19,Free float,13.8%,WABCO
20,Shareholders,16162,WABCO
21,Pledged promoter(s) holding,0.0%,WABCO
22,REGD OFF,"Plot No. 3 (SP), III Main Road, Ambattur Industrial Estate, Chennai-58",WABCO
23,E-MAIL,madhavan.rajagopalan@wabco-tvs.co.in,WABCO
24,TELEPHONE,(044) 3090 2600,WABCO
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",WABCO
26,TR AGENT,"Sundaram Clayton, No 22, Railway Colony, Mehta Nagar, Chennai-29",WABCO
27,AUDITOR,S. R. Batliboi & Assoc.,WABCO
28,CHM, M. Lakshminarayan,WABCO
29,COMP SEC, R. Madhavan,WABCO
30,YEAR OF INC, 2004,WABCO
31,BSE CODE, 533023,WABCO
32,FV (Rs), 5,WABCO
33,DIV YIELD (%), 0.1,WABCO
