,0,1,name
0,Price,11.5,SBPR
1,Mkt Cap,421.0,SBPR
2,Vol,0.5,SBPR
3,P/E,2.9,SBPR
4,P/CF,0.8,SBPR
5,EPS (TTM),3.9,SBPR
6,% ch,4.9,SBPR
7,No. of shares,36.65,SBPR
8,% ch week,23.3,SBPR
9,% ch 1-mth,43.5,SBPR
10,% ch 12-mth,-14.6,SBPR
11,52 week H/L,15.5/5.0,SBPR
12,52weekHigh,15.5,SBPR
13,52weekLow,5.0,SBPR
14,Indian Promoters,59.5%,SBPR
15,Foreign collaborators,0.0%,SBPR
16,Indian inst/Mut Fund,0.0%,SBPR
17,FIIs,0.0%,SBPR
18,ADR/GDR,0.0%,SBPR
19,Free float,40.4%,SBPR
20,Shareholders,5825,SBPR
21,Pledged promoter(s) holding,0.0%,SBPR
22,REGD OFF,"F-27/2, Okhla Industrial Area, Phase II, New Delhi - 110 020",SBPR
23,E-MAIL,info@spml.co.in,SBPR
24,TELEPHONE,(011) 2638 7091,SBPR
25,SECTOR,CONSTRUCTION,SBPR
26,TR AGENT,"Maheshwari Datamatics. 6, Mangoe Lane, 2nd Floor, Kolkata-01",SBPR
27,AUDITOR,S. R. Batliboi & Co.,SBPR
28,CHM, Subhash Chand Sethi,SBPR
29,COMP SEC, Abhay Raj Singh,SBPR
30,YEAR OF INC, 1981,SBPR
31,BSE CODE, 500402,SBPR
32,FV (Rs), 2,SBPR
33,DIV YIELD (%), -,SBPR
