,0,1,name
0,Price,198.0,MYCM
1,Mkt Cap,44857.0,MYCM
2,Vol,0.5,MYCM
3,P/E,16.7,MYCM
4,P/CF,13.9,MYCM
5,EPS (TTM),11.8,MYCM
6,% ch,0.3,MYCM
7,No. of shares,226.61,MYCM
8,% ch week,2.8,MYCM
9,% ch 1-mth,14.3,MYCM
10,% ch 12-mth,5.8,MYCM
11,52 week H/L,217.8/120.0,MYCM
12,52weekHigh,217.8,MYCM
13,52weekLow,120.0,MYCM
14,Indian Promoters,0.0%,MYCM
15,Foreign collaborators,69.4%,MYCM
16,Indian inst/Mut Fund,6.6%,MYCM
17,FIIs,4.8%,MYCM
18,ADR/GDR,0.0%,MYCM
19,Free float,19.2%,MYCM
20,Shareholders,50443,MYCM
21,Pledged promoter(s) holding,0.0%,MYCM
22,REGD OFF,"9th Floor, Infinity Towers, DLF Cyber City, Phase-II, Gurgaon, Haryana-122 002",MYCM
23,E-MAIL,rajesh.relan@heidelbergcement.in,MYCM
24,TELEPHONE,(0124) 4503 700,MYCM
25,SECTOR,CEMENT,MYCM
26,TR AGENT,"Integrated Enterp., Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",MYCM
27,AUDITOR,S. R. Batliboi & Co.,MYCM
28,CHM, P. G. Mankad,MYCM
29,COMP SEC, Rajesh Relan,MYCM
30,YEAR OF INC, 1958,MYCM
31,BSE CODE, 500292,MYCM
32,FV (Rs), 10,MYCM
33,DIV YIELD (%), 2.0,MYCM
