,0,1,name
0,Price,475.7,RAJEX
1,Mkt Cap,140455.0,RAJEX
2,Vol,15.6,RAJEX
3,P/E,11.6,RAJEX
4,P/CF,10.5,RAJEX
5,EPS (TTM),40.8,RAJEX
6,% ch,1.1,RAJEX
7,No. of shares,295.26,RAJEX
8,% ch week,2.9,RAJEX
9,% ch 1-mth,1.5,RAJEX
10,% ch 12-mth,-33.7,RAJEX
11,52 week H/L,802.0/441.0,RAJEX
12,52weekHigh,802.0,RAJEX
13,52weekLow,441.0,RAJEX
14,Indian Promoters,53.8%,RAJEX
15,Foreign collaborators,0.0%,RAJEX
16,Indian inst/Mut Fund,3.4%,RAJEX
17,FIIs,16.3%,RAJEX
18,ADR/GDR,0.0%,RAJEX
19,Free float,26.6%,RAJEX
20,Shareholders,31480,RAJEX
21,Pledged promoter(s) holding,0.0%,RAJEX
22,REGD OFF,"4, Batavia Chambers, Kumara Krupa Rd, Kumara Park (E), Bangalore - 01",RAJEX
23,E-MAIL,compsect@rajeshindia.com,RAJEX
24,TELEPHONE,(080) 2226 6735,RAJEX
25,SECTOR,GEMS & JEWELLERY,RAJEX
26,TR AGENT,"SKDC Conssultant, Kanapathy Towers, 1391/A-l, Coimbatore-12",RAJEX
27,AUDITOR,V. Siva Sankar & Co.,RAJEX
28,CHM, Rajesh Mehta,RAJEX
29,COMP SEC, Joseph T. D,RAJEX
30,YEAR OF INC, 1994,RAJEX
31,BSE CODE, 531500,RAJEX
32,FV (Rs), 1,RAJEX
33,DIV YIELD (%), 0.2,RAJEX
