,0,1,name
0,Price,670.5,GRSM
1,Mkt Cap,312953.0,GRSM
2,Vol,170.0,GRSM
3,P/E,5.2,GRSM
4,P/CF,5.2,GRSM
5,EPS (TTM),129.4,GRSM
6,% ch,-1.1,GRSM
7,No. of shares,466.78,GRSM
8,% ch week,7.3,GRSM
9,% ch 1-mth,15.0,GRSM
10,% ch 12-mth,-8.9,GRSM
11,52 week H/L,836.6/380.0,GRSM
12,52weekHigh,836.6,GRSM
13,52weekLow,380.0,GRSM
14,Indian Promoters,25.5%,GRSM
15,Foreign collaborators,0.0%,GRSM
16,Indian inst/Mut Fund,16.0%,GRSM
17,FIIs,22.8%,GRSM
18,ADR/GDR,14.5%,GRSM
19,Free float,21.2%,GRSM
20,Shareholders,138458,GRSM
21,Pledged promoter(s) holding,0.0%,GRSM
22,REGD OFF,"Birlagram, Nagda - 456 331",GRSM
23,E-MAIL,grasimshares@adityabirla.com,GRSM
24,TELEPHONE,(07366) 246 760,GRSM
25,SECTOR,TEXTILES,GRSM
26,TR AGENT,In-house,GRSM
27,AUDITOR,G. P. Kapadia & Co.,GRSM
28,CHM, Kumar Mangalam Birla,GRSM
29,COMP SEC, Ashok Malu,GRSM
30,YEAR OF INC, 1947,GRSM
31,BSE CODE, 500300,GRSM
32,FV (Rs), 2,GRSM
33,DIV YIELD (%), 1.5,GRSM
