,0,1,name
0,Price,16965.0,KNOL
1,Mkt Cap,360506.0,KNOL
2,Vol,1.4,KNOL
3,P/E,54.9,KNOL
4,P/CF,77.2,KNOL
5,EPS (TTM),308.9,KNOL
6,% ch,0.7,KNOL
7,No. of shares,21.25,KNOL
8,% ch week,1.7,KNOL
9,% ch 1-mth,12.0,KNOL
10,% ch 12-mth,84.2,KNOL
11,52 week H/L,"18,569.0/8,856.7",KNOL
12,52weekHigh,"18,569.0",KNOL
13,52weekLow,"8,856.7",KNOL
14,Indian Promoters,0.0%,KNOL
15,Foreign collaborators,75.0%,KNOL
16,Indian inst/Mut Fund,7.9%,KNOL
17,FIIs,0.1%,KNOL
18,ADR/GDR,0.0%,KNOL
19,Free float,17.1%,KNOL
20,Shareholders,18270,KNOL
21,Pledged promoter(s) holding,0.0%,KNOL
22,REGD OFF,"3-4, Corporate Park, Sion Trombay Road, Mumbai - 400 071",KNOL
23,E-MAIL,investor.relations@abbott.co.in,KNOL
24,TELEPHONE,(022) 6797 8888,KNOL
25,SECTOR,PHARMACEUTICALS,KNOL
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",KNOL
27,AUDITOR,Deloitte Haskins & Sells,KNOL
28,CHM, Munir Shaikh,KNOL
29,COMP SEC, Krupa Anandpara,KNOL
30,YEAR OF INC, 1944,KNOL
31,BSE CODE, 500488,KNOL
32,FV (Rs), 10,KNOL
33,DIV YIELD (%), 0.4,KNOL
