,0,1,name
0,Price,99.2,CPMS
1,Mkt Cap,17681.0,CPMS
2,Vol,54.9,CPMS
3,P/E,4.6,CPMS
4,P/CF,3.2,CPMS
5,EPS (TTM),21.4,CPMS
6,% ch,-1.7,CPMS
7,No. of shares,178.24,CPMS
8,% ch week,3.5,CPMS
9,% ch 1-mth,-0.7,CPMS
10,% ch 12-mth,-1.7,CPMS
11,52 week H/L,152.0/62.2,CPMS
12,52weekHigh,152.0,CPMS
13,52weekLow,62.2,CPMS
14,Indian Promoters,53.8%,CPMS
15,Foreign collaborators,0.0%,CPMS
16,Indian inst/Mut Fund,11.0%,CPMS
17,FIIs,0.1%,CPMS
18,ADR/GDR,0.0%,CPMS
19,Free float,35.2%,CPMS
20,Shareholders,19021,CPMS
21,Pledged promoter(s) holding,0.0%,CPMS
22,REGD OFF,"P. O. Central Pulp Mills, Fort Songadh, Surat - 394 660",CPMS
23,E-MAIL,sharesjkpaper@jkmail.com,CPMS
24,TELEPHONE,(011) 3017 9100,CPMS
25,SECTOR,PAPER,CPMS
26,TR AGENT,"MCS, F-65, 1st Floor, Okhla Industrial Area, Phase-1, New Delhi-20",CPMS
27,AUDITOR,S S Kothari Mehta & Co.,CPMS
28,CHM, H. S. Singhania,CPMS
29,COMP SEC, S. C. Gupta,CPMS
30,YEAR OF INC, 1960,CPMS
31,BSE CODE, 532162,CPMS
32,FV (Rs), 10,CPMS
33,DIV YIELD (%), 3.5,CPMS
