,0,1,name
0,Price,124.7,CAST
1,Mkt Cap,123294.0,CAST
2,Vol,7.0,CAST
3,P/E,16.1,CAST
4,P/CF,16.1,CAST
5,EPS (TTM),7.8,CAST
6,% ch,0.1,CAST
7,No. of shares,989.12,CAST
8,% ch week,2.0,CAST
9,% ch 1-mth,8.6,CAST
10,% ch 12-mth,2.3,CAST
11,52 week H/L,162.1/89.7,CAST
12,52weekHigh,162.1,CAST
13,52weekLow,89.7,CAST
14,Indian Promoters,0.0%,CAST
15,Foreign collaborators,71.0%,CAST
16,Indian inst/Mut Fund,7.4%,CAST
17,FIIs,6.6%,CAST
18,ADR/GDR,0.0%,CAST
19,Free float,15.0%,CAST
20,Shareholders,92373,CAST
21,Pledged promoter(s) holding,0.0%,CAST
22,REGD OFF,"Technopolis Park, Mahakali Caves Road, Andheri (E), Mumbai - 400 093",CAST
23,E-MAIL,investorrelations.india@castrol.com,CAST
24,TELEPHONE,(022) 6698 4100,CAST
25,SECTOR,ENERGY SOURCES,CAST
26,TR AGENT,"TSR Darashaw, 6-10, H. Moosa Patrawala Indl. Est., E.Moses Road, Mumbai-11",CAST
27,AUDITOR,S. R. Batliboi & Co.,CAST
28,CHM, S. M. Datta,CAST
29,COMP SEC, Sandeep Deshmukh,CAST
30,YEAR OF INC, 1979,CAST
31,BSE CODE, 500870,CAST
32,FV (Rs), 5,CAST
33,DIV YIELD (%), 4.0,CAST
