,0,1,name
0,Price,45.9,PGILT
1,Mkt Cap,8262.0,PGILT
2,Vol,63.8,PGILT
3,P/E,5.8,PGILT
4,P/CF,16.2,PGILT
5,EPS (TTM),7.9,PGILT
6,% ch,2.5,PGILT
7,No. of shares,180.01,PGILT
8,% ch week,4.6,PGILT
9,% ch 1-mth,24.1,PGILT
10,% ch 12-mth,39.3,PGILT
11,52 week H/L,49.0/21.5,PGILT
12,52weekHigh,49.0,PGILT
13,52weekLow,21.5,PGILT
14,Indian Promoters,74.1%,PGILT
15,Foreign collaborators,0.0%,PGILT
16,Indian inst/Mut Fund,2.2%,PGILT
17,FIIs,0.1%,PGILT
18,ADR/GDR,0.0%,PGILT
19,Free float,23.6%,PGILT
20,Shareholders,29479,PGILT
21,Pledged promoter(s) holding,0.0%,PGILT
22,REGD OFF,"5, Sansad Marg, New Delhi - 110 001",PGILT
23,E-MAIL,m.kochar@pnbgilts.com,PGILT
24,TELEPHONE,(011) 2332 5759,PGILT
25,SECTOR,INVESTMENT & FINANCE,PGILT
26,TR AGENT,"MCS Ltd., F-65, 1st Floor, Okhla Indl. Area, Phase - I, New Delhi-20",PGILT
27,AUDITOR,S. Mohan & Co.,PGILT
28,CHM, K. R. Kamath,PGILT
29,COMP SEC, Monika Kochar,PGILT
30,YEAR OF INC, 1996,PGILT
31,BSE CODE, 532366,PGILT
32,FV (Rs), 10,PGILT
33,DIV YIELD (%), 2.2,PGILT
