,0,1,name
0,Price,4779.0,EMER
1,Mkt Cap,79331.0,EMER
2,Vol,0.0,EMER
3,P/E,48.2,EMER
4,P/CF,64.6,EMER
5,EPS (TTM),99.1,EMER
6,% ch,1.3,EMER
7,No. of shares,16.60,EMER
8,% ch week,2.0,EMER
9,% ch 1-mth,18.7,EMER
10,% ch 12-mth,13.7,EMER
11,52 week H/L,"4,988.0/2,927.8",EMER
12,52weekHigh,"4,988.0",EMER
13,52weekLow,"2,927.8",EMER
14,Indian Promoters,0.0%,EMER
15,Foreign collaborators,51.8%,EMER
16,Indian inst/Mut Fund,18.2%,EMER
17,FIIs,1.0%,EMER
18,ADR/GDR,0.0%,EMER
19,Free float,29.1%,EMER
20,Shareholders,28591,EMER
21,Pledged promoter(s) holding,0.0%,EMER
22,REGD OFF,"Shiv Sagar Estate 'A', Dr. Annie Besant Road, Worli, Mumbai - 400 018",EMER
23,E-MAIL,vikas.r.gupta@merckgroup.com,EMER
24,TELEPHONE,(022) 6660 9111,EMER
25,SECTOR,PHARMACEUTICALS,EMER
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",EMER
27,AUDITOR,B. S. R & Co.,EMER
28,CHM, S. N. Talwar,EMER
29,COMP SEC, Vikas R. Gupta,EMER
30,YEAR OF INC, 1967,EMER
31,BSE CODE, 500126,EMER
32,FV (Rs), 10,EMER
33,DIV YIELD (%), 9.2,EMER
