,0,1,name
0,Price,3071.6,IFLEX
1,Mkt Cap,259915.0,IFLEX
2,Vol,2.3,IFLEX
3,P/E,17.8,IFLEX
4,P/CF,20.7,IFLEX
5,EPS (TTM),172.8,IFLEX
6,% ch,0.9,IFLEX
7,No. of shares,84.62,IFLEX
8,% ch week,0.5,IFLEX
9,% ch 1-mth,2.1,IFLEX
10,% ch 12-mth,2.0,IFLEX
11,52 week H/L,"3,238.5/1,532.5",IFLEX
12,52weekHigh,"3,238.5",IFLEX
13,52weekLow,"1,532.5",IFLEX
14,Indian Promoters,0.0%,IFLEX
15,Foreign collaborators,74.6%,IFLEX
16,Indian inst/Mut Fund,2.2%,IFLEX
17,FIIs,11.9%,IFLEX
18,ADR/GDR,0.0%,IFLEX
19,Free float,11.4%,IFLEX
20,Shareholders,18006,IFLEX
21,Pledged promoter(s) holding,0.0%,IFLEX
22,REGD OFF,"Oracle Park, Off Western Express Highway, Goregaon (East), Mumbai - 400 063",IFLEX
23,E-MAIL,hoshi.bhagwagar@oracle.com,IFLEX
24,TELEPHONE,(022) 6718 4493,IFLEX
25,SECTOR,SOFTWARE,IFLEX
26,TR AGENT,"Link Intime India, C-13, Pannalal Silk Mills Compund, LBS Rd., Mumbai-78",IFLEX
27,AUDITOR,S. R. Batliboi & Assoc.,IFLEX
28,CHM, S. Venkatachalam,IFLEX
29,COMP SEC, Hoshi D. Bhagwagar,IFLEX
30,YEAR OF INC, 1992,IFLEX
31,BSE CODE, 532466,IFLEX
32,FV (Rs), 5,IFLEX
33,DIV YIELD (%), 6.2,IFLEX
