,0,1,name
0,Price,104.5,GABR
1,Mkt Cap,15003.0,GABR
2,Vol,0.5,GABR
3,P/E,38.6,GABR
4,P/CF,11.0,GABR
5,EPS (TTM),2.7,GABR
6,% ch,1.9,GABR
7,No. of shares,143.64,GABR
8,% ch week,14.5,GABR
9,% ch 1-mth,18.2,GABR
10,% ch 12-mth,6.3,GABR
11,52 week H/L,139.9/40.3,GABR
12,52weekHigh,139.9,GABR
13,52weekLow,40.3,GABR
14,Indian Promoters,54.6%,GABR
15,Foreign collaborators,0.0%,GABR
16,Indian inst/Mut Fund,0.3%,GABR
17,FIIs,6.0%,GABR
18,ADR/GDR,0.0%,GABR
19,Free float,39.1%,GABR
20,Shareholders,42438,GABR
21,Pledged promoter(s) holding,0.0%,GABR
22,REGD OFF,"29 Milestone, Pune Nasik Highway, Kuruli, Khed , Pune - 410 501",GABR
23,E-MAIL,secretarial@gabriel.co.in,GABR
24,TELEPHONE,(02135) 610 700,GABR
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",GABR
26,TR AGENT,"Karvy Computershare, 17-24, Vittalraonagar, Madhapur, Hyderabad-81",GABR
27,AUDITOR,BK Khare & Co.,GABR
28,CHM, Deepak Chopra,GABR
29,COMP SEC, Sarang Deshpande,GABR
30,YEAR OF INC, 1961,GABR
31,BSE CODE, 505714,GABR
32,FV (Rs), 1,GABR
33,DIV YIELD (%), 1.4,GABR
