,0,1,name
0,Price,146.9,PONA
1,Mkt Cap,4553.0,PONA
2,Vol,5.1,PONA
3,P/E,6.4,PONA
4,P/CF,4.3,PONA
5,EPS (TTM),22.8,PONA
6,% ch,2.2,PONA
7,No. of shares,31.00,PONA
8,% ch week,1.9,PONA
9,% ch 1-mth,12.9,PONA
10,% ch 12-mth,21.3,PONA
11,52 week H/L,181.0/46.8,PONA
12,52weekHigh,181.0,PONA
13,52weekLow,46.8,PONA
14,Indian Promoters,56.7%,PONA
15,Foreign collaborators,0.0%,PONA
16,Indian inst/Mut Fund,0.0%,PONA
17,FIIs,0.0%,PONA
18,ADR/GDR,0.0%,PONA
19,Free float,43.3%,PONA
20,Shareholders,1882,PONA
21,Pledged promoter(s) holding,0.0%,PONA
22,REGD OFF,"105, First Floor, Surya Towers, Sardar Patel Road, Secunderabad - 500 003",PONA
23,E-MAIL,investor grievances: igrc@pokarna.com,PONA
24,TELEPHONE,(040) 2789 7722,PONA
25,SECTOR,CONSTRUCTION,PONA
26,TR AGENT,"Karvy Computershare, Plot 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PONA
27,AUDITOR,S. Daga & Co.,PONA
28,CHM, Gautam Chand Jain (MD),PONA
29,COMP SEC, Chinmoy Patnaik,PONA
30,YEAR OF INC, 1991,PONA
31,BSE CODE, 532486,PONA
32,FV (Rs), 10,PONA
33,DIV YIELD (%), 0.4,PONA
