,0,1,name
0,Price,1183.8,ASTRAL
1,Mkt Cap,140120.0,ASTRAL
2,Vol,13.6,ASTRAL
3,P/E,62.4,ASTRAL
4,P/CF,59.5,ASTRAL
5,EPS (TTM),19.0,ASTRAL
6,% ch,-4.6,ASTRAL
7,No. of shares,118.37,ASTRAL
8,% ch week,12.4,ASTRAL
9,% ch 1-mth,27.8,ASTRAL
10,% ch 12-mth,19.0,ASTRAL
11,52 week H/L,"1,265.2/747.6",ASTRAL
12,52weekHigh,"1,265.2",ASTRAL
13,52weekLow,747.6,ASTRAL
14,Indian Promoters,54.6%,ASTRAL
15,Foreign collaborators,0.0%,ASTRAL
16,Indian inst/Mut Fund,0.8%,ASTRAL
17,FIIs,15.8%,ASTRAL
18,ADR/GDR,0.0%,ASTRAL
19,Free float,28.8%,ASTRAL
20,Shareholders,6259,ASTRAL
21,Pledged promoter(s) holding,0.0%,ASTRAL
22,REGD OFF,"Astral House, 207/1, B/h Rajpath Club, Off. S. G. Highway, Ahmedabad-380 059",ASTRAL
23,E-MAIL,investor@bigshareonline.com,ASTRAL
24,TELEPHONE,(079) 6621 2000,ASTRAL
25,SECTOR,PLASTICS,ASTRAL
26,TR AGENT,"Bigshare Services, E-2/3, Ansa Indl. Estate, Saki Naka, Andheri (E), Mumbai-72",ASTRAL
27,AUDITOR,Deloitte Haskins & Sells,ASTRAL
28,CHM, K. R. Shenoy,ASTRAL
29,COMP SEC, Zankhana V. Trivedi,ASTRAL
30,YEAR OF INC,,ASTRAL
31,BSE CODE, 532830,ASTRAL
32,FV (Rs), 1,ASTRAL
33,DIV YIELD (%), 0.0,ASTRAL
