,0,1,name
0,Price,3719.9,FAG
1,Mkt Cap,61825.0,FAG
2,Vol,0.0,FAG
3,P/E,18.2,FAG
4,P/CF,10.9,FAG
5,EPS (TTM),204.5,FAG
6,% ch,1.6,FAG
7,No. of shares,16.62,FAG
8,% ch week,6.2,FAG
9,% ch 1-mth,3.0,FAG
10,% ch 12-mth,-8.6,FAG
11,52 week H/L,"4,950.0/3,044.1",FAG
12,52weekHigh,"4,950.0",FAG
13,52weekLow,"3,044.1",FAG
14,Indian Promoters,0.0%,FAG
15,Foreign collaborators,51.3%,FAG
16,Indian inst/Mut Fund,18.3%,FAG
17,FIIs,4.3%,FAG
18,ADR/GDR,0.0%,FAG
19,Free float,26.1%,FAG
20,Shareholders,8701,FAG
21,Pledged promoter(s) holding,0.0%,FAG
22,REGD OFF,"Nariman Bhavan, 8th Flr, 227, Backbay Reclamation, Nariman Point, Mumbai-21",FAG
23,E-MAIL,raj.sarraf@schaeffler.com,FAG
24,TELEPHONE,(022) 6681 4499,FAG
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",FAG
26,TR AGENT,"Link Intime India, B-102-103, Shangrila Complex, 1st Flr., Akota, Vadodara-20",FAG
27,AUDITOR,BSR & Co.,FAG
28,CHM, Avinash. P. Gandhi,FAG
29,COMP SEC, Raj Sarraf,FAG
30,YEAR OF INC, 1962,FAG
31,BSE CODE, 505790,FAG
32,FV (Rs), 10,FAG
33,DIV YIELD (%), 1.5,FAG
